path,p_2,p_2_angles
graphs/nodes_8/8307.gml,0.8959715271145225,[-0.32912558  0.25712363  0.81936035 -0.23829467]
graphs/nodes_8/8308.gml,0.8959715271145117,[-0.32912565  0.25712364  0.81936044 -0.23829469]
graphs/nodes_8/8309.gml,0.860415237113234,[-0.31900503  0.22140713  0.70734198 -0.21655119]
graphs/nodes_8/831.gml,0.8089923972474902,[-0.2521261   0.31239713  1.69801096 -1.58614903]
graphs/nodes_8/8310.gml,0.8962023652492613,[-0.32127148  0.20125741  0.67429712 -0.27959333]
graphs/nodes_8/8311.gml,0.8014044904755541,[-0.26354083  0.20707865  0.63055366 -0.25248733]
graphs/nodes_8/8312.gml,0.8585256185011669,[-0.20000816  1.9136411   1.20529617 -1.38518182]
graphs/nodes_8/8313.gml,0.8984360169545782,[-0.31328298  0.22042867  0.70012809 -0.25196196]
graphs/nodes_8/8314.gml,0.7813530406705733,[-0.34269806  0.37399969  1.53049035 -0.05522716]
graphs/nodes_8/8315.gml,0.884685368845325,[-0.34124837  0.21812775  0.78579481 -0.23650124]
graphs/nodes_8/8316.gml,0.7119177250140791,[-1.15844525  0.34962356  2.32289789 -0.25457067]
graphs/nodes_8/8317.gml,0.8865520060462825,[-0.30470941  0.24248244  0.66663396 -0.24469862]
graphs/nodes_8/8318.gml,0.8428504684160701,[-0.34771809  0.22977018  0.75096213 -0.26049215]
graphs/nodes_8/8319.gml,0.8317575267150282,[-0.27570008  0.20764567  0.64836642 -0.25945909]
graphs/nodes_8/832.gml,0.9147683708020975,[-0.32911386  0.2177486   0.70094432 -0.25273742]
graphs/nodes_8/8320.gml,0.7491782878572428,[-1.18485     0.28665033  2.38199153 -0.27147139]
graphs/nodes_8/8321.gml,0.9022610665442857,[-0.28791578  0.24052056  0.6892608  -0.23545568]
graphs/nodes_8/8322.gml,0.8220218903344158,[-0.33088245  0.19369069  0.66946878 -0.32310428]
graphs/nodes_8/8323.gml,0.8147539741346038,[-0.28299773  0.20440295  0.66388968 -0.27320439]
graphs/nodes_8/8324.gml,0.8149333399777818,[-0.32309447  0.24079546  0.73808142 -0.26430502]
graphs/nodes_8/8325.gml,0.8904884371077337,[-0.22770057  0.3164579   2.03002126 -1.68575583]
graphs/nodes_8/8326.gml,0.871456444526312,[-0.36382032  0.45998622  1.53189979 -1.75186583]
graphs/nodes_8/8327.gml,0.8420427420077029,[-0.28524683  0.20597863  0.65032007 -0.25675588]
graphs/nodes_8/8328.gml,0.8583810475305498,[ 0.24968399 -0.19996004  2.54665097 -1.32533864]
graphs/nodes_8/8329.gml,0.8079369968871568,[-0.24034534  0.45078369  1.66168994 -0.15655049]
graphs/nodes_8/833.gml,0.8394471734695583,[-0.27224195  0.20705498  0.62895015 -0.25822087]
graphs/nodes_8/8330.gml,0.8304350892026264,[-0.23814075  0.21386175  0.65604117 -0.2162265 ]
graphs/nodes_8/8331.gml,0.8471700322261686,[-0.66458383  1.24315526  0.33397908 -0.911738  ]
graphs/nodes_8/8332.gml,0.7659446191282759,[-0.30509474  0.32636011  1.36919022 -0.17233633]
graphs/nodes_8/8333.gml,0.781427151867589,[-0.28801046  0.20592169  0.66262179 -0.27005623]
graphs/nodes_8/8334.gml,0.7795565432855569,[-0.24671865  0.3333008   1.39449396 -0.03525465]
graphs/nodes_8/8335.gml,0.8256343160518563,[-0.29863053  0.53454433  2.62555193  0.30699745]
graphs/nodes_8/8336.gml,0.9115267427754843,[-0.28937935  0.21808133  0.64120617 -0.25066818]
graphs/nodes_8/8337.gml,0.8914563236413503,[-0.93750511 -0.04598276  1.21190738 -0.32356383]
graphs/nodes_8/8338.gml,0.809371312988009,[-0.2816376  -1.29890436  2.18655764 -1.33895922]
graphs/nodes_8/8339.gml,0.9001082742017998,[-0.31722019  0.2207145   0.71978113 -0.23773219]
graphs/nodes_8/834.gml,0.7759220701292187,[-1.46366418  0.43669743  1.84154122 -0.35206603]
graphs/nodes_8/8340.gml,0.9343295683516158,[-0.2223856   0.20452155  0.58852393 -0.18963867]
graphs/nodes_8/8341.gml,0.9390578298153189,[-1.1892231   0.01441161  1.48192964 -0.33433622]
graphs/nodes_8/8342.gml,0.8459323468502079,[-0.2740676   0.2232406   0.65065012 -0.22212354]
graphs/nodes_8/8343.gml,0.8068434632384813,[-0.32137032  0.21013463  0.67682389 -0.27894487]
graphs/nodes_8/8344.gml,0.7841226592215592,[-0.27827283  0.22374664  0.6604984  -0.25353824]
graphs/nodes_8/8345.gml,0.9105323824746882,[-0.32167095  0.2061805   0.69049098 -0.24479198]
graphs/nodes_8/8346.gml,0.9227280361284037,[-0.29271079  0.23060332  0.71034471 -0.23459131]
graphs/nodes_8/8347.gml,0.8166881450985556,[-0.33690871  0.18126412  0.69072729 -0.29002146]
graphs/nodes_8/8348.gml,0.8266774064160453,[-0.33080807  0.23024838  0.70889535 -0.27262341]
graphs/nodes_8/8349.gml,0.9086683358941627,[-0.26028629  0.20332958  0.63200446 -0.22304693]
graphs/nodes_8/835.gml,0.8646138511073151,[-0.30190305  0.21450241  0.69620553 -0.25832637]
graphs/nodes_8/8350.gml,0.828067847001962,[-0.27528717  0.20603669  0.64120895 -0.26112326]
graphs/nodes_8/8351.gml,0.9115722320992234,[-0.32127491  0.21496688  0.68851179 -0.24858105]
graphs/nodes_8/8352.gml,0.8744015828034978,[-0.39003272  0.29229068  0.9518885  -0.25172768]
graphs/nodes_8/8353.gml,0.8783633175018117,[-0.31302295  0.18846876  0.67006822 -0.28271812]
graphs/nodes_8/8354.gml,0.8517331553239796,[-0.31765867  0.19039997  0.65202966 -0.31622906]
graphs/nodes_8/8355.gml,0.8079225876726911,[-0.3097911   0.19237332  0.64340553 -0.30331066]
graphs/nodes_8/8356.gml,0.8193734084941123,[-0.25914977  0.2060519   0.62132165 -0.23391782]
graphs/nodes_8/8357.gml,0.8995222241217221,[-0.26614023  0.21060068  0.63980558 -0.20914692]
graphs/nodes_8/8358.gml,0.7830895881800234,[-0.25457827  0.32530929  1.51014048 -0.09118868]
graphs/nodes_8/8359.gml,0.8615294301040708,[-1.22611992  0.29816956  2.49273066 -0.2587242 ]
graphs/nodes_8/836.gml,0.8116082391600373,[-0.5746072   2.81368413  0.27470563  0.68712596]
graphs/nodes_8/8360.gml,0.7801570992024272,[-0.33087644  0.22764705  0.68083282 -0.29927293]
graphs/nodes_8/8361.gml,0.7882601998392648,[-0.29676217  0.1926484   0.62471926 -0.31697971]
graphs/nodes_8/8362.gml,0.8877063382578964,[-0.26580786  0.19652179  0.62233427 -0.26645674]
graphs/nodes_8/8363.gml,0.8143405007517236,[-0.30801362  0.2029516   0.64672286 -0.30425987]
graphs/nodes_8/8364.gml,0.879864377429085,[-0.28821921  0.22228175  0.70976796 -0.22491402]
graphs/nodes_8/8365.gml,0.8061309394237834,[-1.47221804  0.21609633  1.85529593 -0.32834503]
graphs/nodes_8/8366.gml,0.7980614086269702,[-0.27539093  0.22878599  0.62098549 -0.29310952]
graphs/nodes_8/8367.gml,0.8621947063809438,[-0.28566174  0.23319212  0.70315533 -0.20278009]
graphs/nodes_8/8368.gml,0.8545525892449003,[-0.22272305  1.77072677  0.59432237 -0.21148683]
graphs/nodes_8/8369.gml,0.8158215295783395,[-0.31921368  0.19683291  0.65973081 -0.29183375]
graphs/nodes_8/837.gml,0.8429748017147333,[-0.26240267  0.21661992  0.61566048 -0.26371341]
graphs/nodes_8/8370.gml,0.8206587386869856,[-0.36752209 -1.23865325  1.77177335 -0.80529375]
graphs/nodes_8/8371.gml,0.8635957259450227,[-0.24257957  0.20666336  0.61422306 -0.2302562 ]
graphs/nodes_8/8372.gml,0.8457642890680432,[-0.31624396  0.2173264   0.7104587  -0.22795126]
graphs/nodes_8/8373.gml,0.8921149435501,[-0.36821339  0.27496243  0.86212046 -0.24043211]
graphs/nodes_8/8374.gml,0.8587845121153543,[-0.27059122  0.20533947  0.64466357 -0.25195818]
graphs/nodes_8/8375.gml,0.8545954015609194,[-0.29021843  0.21770287  0.67546387 -0.24740874]
graphs/nodes_8/8376.gml,0.9147683708021559,[-0.32911382  0.21774865  0.70094427 -0.25273739]
graphs/nodes_8/8377.gml,0.8154507161299315,[-0.27757209  0.20867259  0.63994666 -0.25706874]
graphs/nodes_8/8378.gml,0.8651976536980315,[-0.32526494  0.21445786  0.70582666 -0.24305542]
graphs/nodes_8/8379.gml,0.7872090842723001,[-0.25161503  0.3338392   1.53081547 -0.0448797 ]
graphs/nodes_8/838.gml,0.8276230659735115,[-0.35751002  0.27006974  0.84382457 -0.24782132]
graphs/nodes_8/8380.gml,0.8453231128630779,[-0.29354281  0.21439265  0.6614467  -0.26805993]
graphs/nodes_8/8381.gml,0.841845824390216,[-0.2999667   0.22384247  0.73063053 -0.2216256 ]
graphs/nodes_8/8382.gml,0.8058269833851471,[-0.23030701  0.20516448  0.57982275 -0.2597917 ]
graphs/nodes_8/8383.gml,0.9311724057301858,[-0.35187426  0.27933154  0.86895561 -0.21396627]
graphs/nodes_8/8384.gml,0.8759630201800123,[-0.26934726  0.2103437   0.65234839 -0.22666925]
graphs/nodes_8/8385.gml,0.8927623289010703,[-0.19045108  0.42508967  2.72970362  0.2183375 ]
graphs/nodes_8/8386.gml,0.814136557083043,[-0.24776449  0.20688443  0.63132582 -0.23216661]
graphs/nodes_8/8387.gml,0.8467536735498683,[-1.05281496 -0.05117001  1.36448513 -0.34783218]
graphs/nodes_8/8388.gml,0.8604610907563272,[-0.30118084  0.19191799  0.64887713 -0.28552378]
graphs/nodes_8/8389.gml,0.7812748585805307,[-0.32033612  0.21716916  0.66182329 -0.3084101 ]
graphs/nodes_8/839.gml,0.7768501646537336,[-0.33187432  0.36358438  1.6683291  -1.54989109]
graphs/nodes_8/8390.gml,0.9105323824746928,[-0.32167094  0.20618053  0.69049096 -0.24479194]
graphs/nodes_8/8391.gml,0.8352341698108061,[-0.31043203  0.26698127  0.70256315 -0.24077969]
graphs/nodes_8/8392.gml,0.8080626458165312,[-0.29867126  0.20893075  0.63822571 -0.29148384]
graphs/nodes_8/8393.gml,0.8727283391475702,[-0.29927012  0.23823039  0.74061096 -0.20830094]
graphs/nodes_8/8394.gml,0.8567595318174115,[-0.26136256  0.20880827  0.65178774 -0.20667085]
graphs/nodes_8/8395.gml,0.9086547383635626,[-0.27563722  0.21510713  0.66421109 -0.22434954]
graphs/nodes_8/8396.gml,0.8647766708202977,[-0.26876568  0.21596204  0.65590691 -0.2024699 ]
graphs/nodes_8/8397.gml,0.8597559669904347,[-0.28622471  0.21745903  0.64020647 -0.24934127]
graphs/nodes_8/8398.gml,0.7759423041477908,[-0.25361059  0.32527717  1.64202651 -0.09334204]
graphs/nodes_8/8399.gml,0.8612552938482977,[-0.27359357  0.22129949  0.66237857 -0.24813729]
graphs/nodes_8/84.gml,0.8430591946994284,[-1.16887191  1.51223068  1.55307703 -0.39309897]
graphs/nodes_8/840.gml,0.8459270400245756,[-0.24200003 -1.23661058  2.00579665 -1.68917745]
graphs/nodes_8/8400.gml,0.8482879138593288,[-0.30273318  0.26007008  0.69263291 -0.25592448]
graphs/nodes_8/8401.gml,0.8845157093673844,[-0.27297822  0.23770026  0.66148331 -0.21583895]
graphs/nodes_8/8402.gml,0.8547567776569287,[-0.2763139   0.21211819  0.65288984 -0.24399111]
graphs/nodes_8/8403.gml,0.8542075411289889,[-0.27067486  0.49641658  1.09581002 -0.2894995 ]
graphs/nodes_8/8404.gml,0.8165958890301868,[-1.74391233 -0.12289864  2.09502312 -0.39462643]
graphs/nodes_8/8405.gml,0.8664796248090749,[-0.24797767  0.20897716  0.63290116 -0.22752307]
graphs/nodes_8/8406.gml,0.8025025171360329,[-1.07084143 -0.11602323  1.37322909 -0.38188766]
graphs/nodes_8/8407.gml,0.7883085412712354,[-0.31474469  0.19540191  0.65750412 -0.30137842]
graphs/nodes_8/8408.gml,0.8873865898558,[-1.36716746  1.77314724  1.07889494  0.27031546]
graphs/nodes_8/8409.gml,0.8787208304023569,[-1.26721114  1.64250362  1.49626627 -0.30174441]
graphs/nodes_8/841.gml,0.8329688699631803,[-0.23985635  0.45771387  2.64972472  0.25770917]
graphs/nodes_8/8410.gml,0.7752899207581988,[-0.27677641 -1.23565055  1.91978268 -1.65307507]
graphs/nodes_8/8411.gml,0.8389768541248093,[-0.27945762  0.23596459  0.70478826 -0.2193252 ]
graphs/nodes_8/8412.gml,0.8371175688759653,[-0.25798012  0.22597872  0.60994148 -0.25255547]
graphs/nodes_8/8413.gml,0.9341199093817962,[-0.27139969  0.19502936  0.63081945 -0.20400143]
graphs/nodes_8/8414.gml,0.8665410495939989,[-0.248091    0.20280115  0.63332562 -0.22145107]
graphs/nodes_8/8415.gml,0.8335936192334261,[-0.33526243  0.22617608  0.70483939 -0.29004598]
graphs/nodes_8/8416.gml,0.8876142672415529,[-0.33006883  0.27457808  0.84553565 -0.2187493 ]
graphs/nodes_8/8417.gml,0.8055321432793551,[-0.31629752  0.21375494  0.70780802 -0.25487508]
graphs/nodes_8/8418.gml,0.8737759467306281,[-0.305437    0.21507636  0.68622325 -0.24018256]
graphs/nodes_8/8419.gml,0.7902744461936597,[-0.32562991  0.25862018  0.69557186 -0.26664756]
graphs/nodes_8/842.gml,0.8161745620384072,[-0.32233461  0.21555189  0.68872544 -0.26912273]
graphs/nodes_8/8420.gml,0.8283281945500454,[-0.33877493  0.21827672  0.71976442 -0.24992873]
graphs/nodes_8/8421.gml,0.8547567776569392,[-0.27631382  0.21211823  0.65288973 -0.2439911 ]
graphs/nodes_8/8422.gml,0.8239114534107956,[-0.32728993  0.2178246   0.70392267 -0.26761137]
graphs/nodes_8/8423.gml,0.8783517027112796,[-0.28890053  0.20266423  0.64959467 -0.26856991]
graphs/nodes_8/8424.gml,0.9342558703163241,[-0.26712951  0.21446149  0.66461031 -0.21387938]
graphs/nodes_8/8425.gml,0.7866949587647429,[-0.28273375  0.29046147  0.62683185 -0.26422507]
graphs/nodes_8/8426.gml,0.7925968161279286,[-0.26214641 -1.13540695  1.70556695 -1.69678963]
graphs/nodes_8/8427.gml,0.7920463362653234,[-0.2895257   0.20974987  0.63582556 -0.27793973]
graphs/nodes_8/8428.gml,0.8193671328386903,[-0.57893869  1.24013174  0.26813645 -0.86965556]
graphs/nodes_8/8429.gml,0.907776673626633,[-0.25770067  0.19154855  0.61543438 -0.23685649]
graphs/nodes_8/843.gml,0.8638077681489584,[-0.28258288  0.22182815  0.66439726 -0.26197445]
graphs/nodes_8/8430.gml,0.872345635775184,[-0.37095324  0.2842734   0.88171781 -0.24266683]
graphs/nodes_8/8431.gml,0.7834161223982924,[-0.36650913  0.21689488  0.72729067 -0.30378048]
graphs/nodes_8/8432.gml,0.7812748585805289,[-0.32033614  0.21716911  0.66182332 -0.30841015]
graphs/nodes_8/8433.gml,0.7728416429625999,[-0.9114141  -0.23987618  2.10883337 -1.08093564]
graphs/nodes_8/8434.gml,0.8667460369026332,[-0.3491148   0.24575216  0.78627027 -0.23339906]
graphs/nodes_8/8435.gml,0.8430591946994606,[-1.16887295  1.51223056  1.55307809 -0.39309896]
graphs/nodes_8/8436.gml,0.8152166949032917,[-0.24525036  0.21038102  0.63057431 -0.23796913]
graphs/nodes_8/8437.gml,0.9226083044335857,[-0.27876752  0.20545152  0.63929207 -0.24368444]
graphs/nodes_8/8438.gml,0.8241185529866246,[-0.3225535   0.20033183  0.69510913 -0.2730722 ]
graphs/nodes_8/8439.gml,0.8154488895763738,[-0.32399216  0.24488314  0.74608025 -0.25679245]
graphs/nodes_8/844.gml,0.8950141418810846,[-0.23449115  0.47704609  2.6819452  -1.32659751]
graphs/nodes_8/8440.gml,0.8481818040451856,[-0.27474709  0.19927373  0.59960653 -0.27674005]
graphs/nodes_8/8441.gml,0.8244572830229353,[-1.30598551 -0.15376879  1.69153576 -0.35166764]
graphs/nodes_8/8442.gml,0.81764210501704,[-0.26371011  0.34756885  1.47120466  0.02603239]
graphs/nodes_8/8443.gml,0.832296890722122,[-0.27726335  0.20862794  0.62525586 -0.25345827]
graphs/nodes_8/8444.gml,0.8003569517346076,[-1.16551429 -0.39541044  1.42951365 -0.75810255]
graphs/nodes_8/8445.gml,0.8025857450569855,[-1.04152969  0.19330114  1.43345859 -0.42699761]
graphs/nodes_8/8446.gml,0.8811358571001546,[-0.30447044  0.22987002  0.69322192 -0.21583386]
graphs/nodes_8/8447.gml,0.7887063437468839,[-0.29793321  0.21421696  0.70151674 -0.25392753]
graphs/nodes_8/8448.gml,0.8064118580809753,[-0.2978079   0.22459821  0.68130758 -0.26594726]
graphs/nodes_8/8449.gml,0.728038786946249,[-1.15097877  0.39679466  2.2868376  -0.24696847]
graphs/nodes_8/845.gml,0.8881125647699103,[-0.31142241  0.18438606  0.64966796 -0.28394357]
graphs/nodes_8/8450.gml,0.7856966614110968,[-0.24971052  0.33443296  1.67699705  0.01416817]
graphs/nodes_8/8451.gml,0.8300604288389796,[-0.28734261 -1.37660588  0.59813472 -0.31883689]
graphs/nodes_8/8452.gml,0.8016288454399756,[-0.51473574  1.22076147  0.22291465 -0.83023705]
graphs/nodes_8/8453.gml,0.8032768638584764,[-0.29434487  0.23844908  0.68147479 -0.25451332]
graphs/nodes_8/8454.gml,0.9349982969027676,[-0.29736318  0.22496534  0.72349726 -0.20424438]
graphs/nodes_8/8455.gml,0.841948502805371,[-0.27368334  0.19561543  0.61972526 -0.27009883]
graphs/nodes_8/8456.gml,0.8290673529244117,[-0.27834822  0.21775131  0.66182074 -0.25277903]
graphs/nodes_8/8457.gml,0.8807880937275148,[-0.27092822  0.20472591  0.64548388 -0.24070384]
graphs/nodes_8/8458.gml,0.838722659692635,[-0.33844067  0.20901636  0.70667059 -0.30520613]
graphs/nodes_8/8459.gml,0.7719812444105968,[-0.27345973 -1.21377895  1.29093718 -1.52659433]
graphs/nodes_8/846.gml,0.8648697141444754,[-0.25011638  0.22837714  0.70026559 -0.23050882]
graphs/nodes_8/8460.gml,0.7823896506204812,[-1.62720796  0.7379024   1.9043999  -0.37214562]
graphs/nodes_8/8461.gml,0.8214003298993475,[-0.31142387  0.5084187   1.05379284 -0.2950943 ]
graphs/nodes_8/8462.gml,0.8144830163049012,[-0.33742704  0.2066301   0.69730072 -0.29522168]
graphs/nodes_8/8463.gml,0.7428069083371966,[-1.13982494  0.37077536  2.34195077 -0.27237327]
graphs/nodes_8/8464.gml,0.8240686100666781,[-0.32353478  0.22547939  0.75930597 -0.23930243]
graphs/nodes_8/8465.gml,0.7968000712080083,[-0.29533253  0.2096692   0.65629438 -0.27988884]
graphs/nodes_8/8466.gml,0.8238350715510518,[-0.32082013  0.22593077  0.75597214 -0.23867551]
graphs/nodes_8/8467.gml,0.8349328986927156,[-0.35496028  0.18662894  0.73829098 -0.27956305]
graphs/nodes_8/8468.gml,0.8175383958003881,[-0.26282973  0.32591704  1.24976627  0.00492608]
graphs/nodes_8/8469.gml,0.8662772910104941,[-0.2473354   0.21540189  0.63728712 -0.22106623]
graphs/nodes_8/847.gml,0.832730922703783,[-0.26093418  0.206917    0.64964198 -0.21520572]
graphs/nodes_8/8470.gml,0.787674530716319,[-0.34277843  0.36854978  1.92998885 -1.62770672]
graphs/nodes_8/8471.gml,0.932002677238031,[-0.26409825  0.49489951  2.63960016 -1.32549341]
graphs/nodes_8/8472.gml,0.859570912705901,[-0.31117777  0.23361079  0.73230159 -0.24113304]
graphs/nodes_8/8473.gml,0.8208284716033653,[-0.23957123  0.19885111  0.60308214 -0.24924944]
graphs/nodes_8/8474.gml,0.7717142618299955,[-0.32277723  0.19804612  0.65263514 -0.32670518]
graphs/nodes_8/8475.gml,0.850373642320276,[-0.29948472  0.22788002  0.69406905 -0.22662172]
graphs/nodes_8/8476.gml,0.7490037188338657,[-0.26293064  0.34713253  1.6325092  -0.00897614]
graphs/nodes_8/8477.gml,0.7932564814559913,[-1.0481534   0.34968723  2.85825745 -0.72523444]
graphs/nodes_8/8478.gml,0.8814706636043209,[-0.307898    0.2100752   0.73902193 -0.22508369]
graphs/nodes_8/8479.gml,0.8375397319879094,[-0.32002413  0.35854     1.46711415 -0.1011538 ]
graphs/nodes_8/848.gml,0.8009467665826757,[-0.31551214  0.19868856  0.70640672 -0.24815614]
graphs/nodes_8/8480.gml,0.8102296762833395,[-1.03730898 -0.17280197  1.36386877 -0.49256549]
graphs/nodes_8/8481.gml,0.7541495170779667,[-1.17680923  0.31212461  2.35867777 -0.28251635]
graphs/nodes_8/8482.gml,0.850634505197214,[-0.224544    0.20615426  0.59969417 -0.21593386]
graphs/nodes_8/8483.gml,0.8492579897164673,[-0.30052362  0.22106119  0.70779323 -0.22721518]
graphs/nodes_8/8484.gml,0.8774020227850656,[-0.25172626  0.2303111   0.69755591 -0.22318938]
graphs/nodes_8/8485.gml,0.8733895003496427,[-0.31748948  0.24201977  0.75890547 -0.22096791]
graphs/nodes_8/8486.gml,0.8505180539317283,[-0.29213904  0.20335951  0.6642954  -0.24398338]
graphs/nodes_8/8487.gml,0.8773498367231978,[-0.29166846  0.21346012  0.66396556 -0.22258043]
graphs/nodes_8/8488.gml,0.7317635642320317,[-0.3030958  -1.20593876  1.57203272 -1.50102214]
graphs/nodes_8/8489.gml,0.8537630244425851,[-0.30701367  0.22250841  0.71842185 -0.23462002]
graphs/nodes_8/849.gml,0.9011095064417024,[-0.32192131  0.22217706  0.7275457  -0.23831868]
graphs/nodes_8/8490.gml,0.8604832014207596,[-0.3161742   0.23739694  0.66756932 -0.26114542]
graphs/nodes_8/8491.gml,0.8367708022552475,[-0.23963548  1.88324913  1.66021885 -1.55910109]
graphs/nodes_8/8492.gml,0.8771797965994033,[-0.31263244  0.22738471  0.69938994 -0.24677127]
graphs/nodes_8/8493.gml,0.77287742876037,[-0.24034477  0.31568477  1.96231418 -0.01389304]
graphs/nodes_8/8494.gml,0.857956129757955,[-0.28632078  0.21294606  0.685359   -0.2009617 ]
graphs/nodes_8/8495.gml,0.9049384657049987,[-0.96852184 -0.03302817  1.2566409  -0.33827034]
graphs/nodes_8/8496.gml,0.8144262838328515,[-0.29937816  0.22687147  0.69553675 -0.26806685]
graphs/nodes_8/8497.gml,0.7836903224902635,[-0.22305503  0.41595925  1.7108709   0.15918321]
graphs/nodes_8/8498.gml,0.6891326792749373,[-0.81437538 -0.01450016  2.06758917 -0.41498693]
graphs/nodes_8/8499.gml,0.7566701528955125,[-0.41774757 -0.34825693  1.74386599 -0.85754051]
graphs/nodes_8/85.gml,0.7778560461808932,[-0.25749954  0.20834146  0.61219663 -0.26311315]
graphs/nodes_8/850.gml,0.8737759467306514,[-0.30543692  0.21507636  0.68622312 -0.24018256]
graphs/nodes_8/8500.gml,0.8534819959791641,[-0.33274222  0.22626909  0.73682036 -0.27380081]
graphs/nodes_8/8501.gml,0.8205507191633722,[-0.32373398  0.23224556  0.70614853 -0.2557663 ]
graphs/nodes_8/8502.gml,0.7985277599348273,[-0.29041693  0.20922553  0.62097358 -0.27587118]
graphs/nodes_8/8503.gml,0.857236287679903,[-1.32827231  0.20747692  1.0318925  -1.3035393 ]
graphs/nodes_8/8504.gml,0.8326491687417252,[-0.34058871  0.41622839  1.59071589 -0.31928655]
graphs/nodes_8/8505.gml,0.8621947063809485,[-0.28566169  0.23319213  0.70315524 -0.20278008]
graphs/nodes_8/8506.gml,0.7848472333175072,[-0.28587448  0.20106467  0.61437394 -0.30099244]
graphs/nodes_8/8507.gml,0.9320026772380303,[-0.26409827  0.49489955  2.63960013 -1.32549342]
graphs/nodes_8/8508.gml,0.7357548157574565,[-0.30344296 -1.20693581  1.66201029 -1.60992478]
graphs/nodes_8/8509.gml,0.8587845121153634,[-0.27059119  0.20533952  0.64466354 -0.25195815]
graphs/nodes_8/851.gml,0.9003469144095666,[-0.30164683  0.20530372  0.67678911 -0.26227908]
graphs/nodes_8/8510.gml,0.8288651383005574,[-0.26282955  0.21058859  0.62261989 -0.26210388]
graphs/nodes_8/8511.gml,0.8317635843709219,[-0.24746153  0.21012701  0.61873336 -0.24159596]
graphs/nodes_8/8512.gml,0.861224876893232,[-0.30899305  0.26514019  0.77634669 -0.2104631 ]
graphs/nodes_8/8513.gml,0.9060803517459324,[-0.31030084  0.22095024  0.71608286 -0.24125773]
graphs/nodes_8/8514.gml,0.812996878786427,[-0.36960931  0.35958187  1.57101677  0.0984843 ]
graphs/nodes_8/8515.gml,0.7515771628153015,[-0.26283237 -1.25012246  1.85221654 -1.58092497]
graphs/nodes_8/8516.gml,0.8024120671157361,[-1.44240676  0.50058702  1.92983241 -0.33952258]
graphs/nodes_8/8517.gml,0.8549991380585308,[-0.27699484  0.22013999  0.65511871 -0.24501415]
graphs/nodes_8/8518.gml,0.8654693750121387,[-0.29411136  0.18202212  0.63641562 -0.26913633]
graphs/nodes_8/8519.gml,0.8432857747222057,[-0.23476606 -1.14851118  2.67953084 -1.32560124]
graphs/nodes_8/852.gml,0.8423811463175817,[-0.30196693 -1.31129515  0.79477482 -0.20506507]
graphs/nodes_8/8520.gml,0.860570368063746,[-0.27885145  0.50786065  2.67734612 -1.2728039 ]
graphs/nodes_8/8521.gml,0.7730303608782368,[-0.28002351 -1.21242441  1.48149017 -1.51718578]
graphs/nodes_8/8522.gml,0.7741274324884243,[-0.32853686  0.19770543  0.65857268 -0.33157403]
graphs/nodes_8/8523.gml,0.7693681783946072,[-0.24545837  1.88540098  1.39848893 -1.51943319]
graphs/nodes_8/8524.gml,0.9004677094702691,[-0.20147255  0.47364219  2.7752685   0.30459744]
graphs/nodes_8/8525.gml,0.8467536735498574,[-1.05281517 -0.05117003  1.36448534 -0.34783218]
graphs/nodes_8/8526.gml,0.8129968787864381,[-0.3696093   0.35958188  1.57101665  0.09848419]
graphs/nodes_8/8527.gml,0.7904188637544256,[-0.28636505  0.21380607  0.6436119  -0.25998203]
graphs/nodes_8/8528.gml,0.8349578347744384,[-0.29865857 -1.37899229  0.63233781 -1.85375218]
graphs/nodes_8/8529.gml,0.8690707912669591,[-0.19666452  0.40679636  2.71542258 -1.35485128]
graphs/nodes_8/853.gml,0.8814911144169733,[-0.31138589  0.22775873  0.74227701 -0.23370008]
graphs/nodes_8/8530.gml,0.8711611258513511,[-0.2527705   0.21973757  0.63641218 -0.21389218]
graphs/nodes_8/8531.gml,0.6926347257212793,[-0.64896443  0.87876408  2.05740789 -0.79159613]
graphs/nodes_8/8532.gml,0.8544295188464345,[-0.2608861   0.2489173   0.66359456 -0.23378977]
graphs/nodes_8/8533.gml,0.8576296416818165,[-0.3057151   0.35871117  0.96250227 -0.24285079]
graphs/nodes_8/8534.gml,0.876078162177394,[-0.2957483   0.19878578  0.65638272 -0.26487819]
graphs/nodes_8/8535.gml,0.7247189460806648,[-1.2711298   0.25040979  2.54649086 -0.27093607]
graphs/nodes_8/8536.gml,0.8727664761756109,[-0.2952709   0.23982518  0.67302427 -0.24159232]
graphs/nodes_8/8537.gml,0.8137342817472679,[-0.28321726  0.20307549  0.63856423 -0.26821615]
graphs/nodes_8/8538.gml,0.876238408304597,[-0.33123063  0.19421034  0.71714808 -0.22253035]
graphs/nodes_8/8539.gml,0.8392593367007167,[-0.25794603  0.22407882  0.64156019 -0.2391382 ]
graphs/nodes_8/854.gml,0.8417733031132204,[-0.26800015  0.20231321  0.61098556 -0.2735432 ]
graphs/nodes_8/8540.gml,0.8799400381943974,[-0.31126083  0.27518284  0.83436882 -0.20899468]
graphs/nodes_8/8541.gml,0.7806089364829326,[-0.24282973 -1.29147398  2.10005939 -1.71147697]
graphs/nodes_8/8542.gml,0.9124250940563138,[-0.33551502  0.24069024  0.79682904 -0.19893976]
graphs/nodes_8/8543.gml,0.7274994205248246,[-0.39119661  0.40310859  1.99589921 -1.49434145]
