,p_1,p_1_angles,p_2,p_2_angles,p_3,p_3_angles,p_4,p_4_angles,p_5,p_5_angles,p_6,p_6_angles,p_7,p_7_angles,p_8,p_8_angles,p_9,p_9_angles,p_10,p_10_angles,p_11,p_11_angles
graphs/new/nodes_9/depth_3//559.gml,0.7827955392119238,[-0.21212242 -1.27314015],0.7827955392119238,[-0.21212242 -1.27314015  0.          0.        ],0.7972592269396953,[-1.27407295 -1.40094016 -0.18831705 -1.77091669 -1.44928165 -1.87969912],0.8684950046232618,[ 0.15756873  2.7196765   2.64309928 -3.14833922  0.88777744  2.10868098  3.07182049  0.72575077],0.8684950046232618,[ 0.15756873  2.7196765   2.64309928 -3.14833922  0.88777744  2.10868098  3.07182049  0.72575077  0.          0.        ],0.8684950046232618,[ 0.15756873  2.7196765   2.64309928 -3.14833922  0.88777744  2.10868098  3.07182049  0.72575077  0.          0.          0.          0.        ],0.8890370541748022,[-1.91499149 -1.36565611  1.57229944 -1.85572738  0.31491476 -2.14686317  0.09141318 -2.44778283  1.31585168 -1.74910841  1.67124999  2.24824887 -0.53080293 -2.97722491],0.8890370541748022,[-1.91499149 -1.36565611  1.57229944 -1.85572738  0.31491476 -2.14686317  0.09141318 -2.44778283  1.31585168 -1.74910841  1.67124999  2.24824887 -0.53080293 -2.97722491  0.          0.        ],0.8890370541748022,[-1.91499149 -1.36565611  1.57229944 -1.85572738  0.31491476 -2.14686317  0.09141318 -2.44778283  1.31585168 -1.74910841  1.67124999  2.24824887 -0.53080293 -2.97722491  0.          0.          0.          0.        ],0.8890370541748022,[-1.91499149 -1.36565611  1.57229944 -1.85572738  0.31491476 -2.14686317  0.09141318 -2.44778283  1.31585168 -1.74910841  1.67124999  2.24824887 -0.53080293 -2.97722491  0.          0.          0.          0.          0.          0.        ],0.8917448755163451,[ 1.99254280e+00 -8.91987712e-01 -2.14368096e+00  3.13662626e+00  2.16009116e+00  5.65508890e-01  3.10870165e+00 -1.16738936e+00 -2.91506934e+00 -2.85978050e-03  1.20076077e+00 -1.70501728e+00  2.67096368e+00  1.92258028e+00 -1.67177392e+00 -3.06648116e+00 -2.60128769e+00  1.60041876e+00  7.52815088e-01 -5.52736840e-01 -3.08048583e+00  8.49181692e-01]
graphs/new/nodes_9/depth_3//560.gml,0.7378358963047443,[2.03335875 2.65416755],0.8929760149986052,[-0.17919895  0.41888198 -0.35240565 -1.30036039],0.8931298863155396,[-1.65467398 -1.61616567  1.83462793 -0.4202738   0.35039768 -1.84256305],0.8931298863155396,[-1.65467398 -1.61616567  1.83462793 -0.4202738   0.35039768 -1.84256305  0.          0.        ],0.9377148723686244,[-0.21817833  1.20418222  1.92538372 -1.56086262 -1.86147482 -2.2645228  -0.3675778   3.42176651 -0.34689255  1.74348345],0.9377148723686244,[-0.21817833  1.20418222  1.92538372 -1.56086262 -1.86147482 -2.2645228  -0.3675778   3.42176651 -0.34689255  1.74348345  0.          0.        ],0.9377148723686244,[-0.21817833  1.20418222  1.92538372 -1.56086262 -1.86147482 -2.2645228  -0.3675778   3.42176651 -0.34689255  1.74348345  0.          0.          0.          0.        ],0.9407756391939512,[ 0.20396448  1.44408253 -2.13924518 -1.68129987 -1.54668537 -2.26598156  0.7950751  -3.16040963 -2.37525942 -3.0138159   1.47367516  0.13656073 -2.95635414 -2.15969372  2.67570161  0.15908718],0.9407756391939512,[ 0.20396448  1.44408253 -2.13924518 -1.68129987 -1.54668537 -2.26598156  0.7950751  -3.16040963 -2.37525942 -3.0138159   1.47367516  0.13656073 -2.95635414 -2.15969372  2.67570161  0.15908718  0.          0.        ],0.9525927122834053,[-2.84391659 -2.54928578 -0.01799377 -2.15759673 -0.45463846 -2.98049838 -2.74608828 -0.8969367  -3.37466428  1.49434718  1.53362391 -3.13900623 -1.38667939 -1.00271524  0.58197183  0.59330971 -3.18116055  0.81599112 -1.04827793  1.62479732],0.9607028285472992,[-0.11371869  0.48657574 -0.81758749  3.13141627  0.49602047  2.63095675 -3.06754838 -2.12708105  1.50442888  0.0182491   2.54559405 -1.54009214  1.81476707 -3.03392244 -0.42244471  0.03659389 -2.20789194 -0.8689888   3.10250745 -2.45951536 -2.57039798  3.02898445]
graphs/new/nodes_9/depth_3//561.gml,0.7437063989146305,[1.7663861  0.36731726],0.7530194215561008,[-1.71230485 -0.42109224 -0.31460282  2.95097726],0.8040450790190681,[-1.76954054 -1.06486674  0.06147875 -2.30939736 -1.13523172 -0.22665724],0.8040450790190681,[-1.76954054 -1.06486674  0.06147875 -2.30939736 -1.13523172 -0.22665724  0.          0.        ],0.8040450790190681,[-1.76954054 -1.06486674  0.06147875 -2.30939736 -1.13523172 -0.22665724  0.          0.          0.          0.        ],0.853491855971144,[ 0.63811056  2.43079563 -3.12912584  2.26585421  2.6912203   1.17256812 -0.44558996 -0.04040676 -0.97721896 -3.04845497 -1.40442982 -1.86781516],0.853491855971144,[ 0.63811056  2.43079563 -3.12912584  2.26585421  2.6912203   1.17256812 -0.44558996 -0.04040676 -0.97721896 -3.04845497 -1.40442982 -1.86781516  0.          0.        ],0.853491855971144,[ 0.63811056  2.43079563 -3.12912584  2.26585421  2.6912203   1.17256812 -0.44558996 -0.04040676 -0.97721896 -3.04845497 -1.40442982 -1.86781516  0.          0.          0.          0.        ],0.8835351034367095,[-1.19157369  0.31972327 -0.0148374  -3.44876712 -3.65117102 -1.73974153 -2.77599005 -2.46194716  0.0342326   0.61817627  2.99898235  1.92697455 -1.46407663  1.07974387  0.27328369 -1.78169741 -0.45522655 -2.98307332],0.8835351034367095,[-1.19157369  0.31972327 -0.0148374  -3.44876712 -3.65117102 -1.73974153 -2.77599005 -2.46194716  0.0342326   0.61817627  2.99898235  1.92697455 -1.46407663  1.07974387  0.27328369 -1.78169741 -0.45522655 -2.98307332  0.          0.        ],0.9428219123708964,[-2.29061849  1.56204805  0.69674864 -1.77020595  0.56801706 -1.57850106 -2.23777765  0.42478802 -0.21805956  0.43708204  2.92342976  0.61803938 -0.21091755 -2.98805099  0.337123   -2.53748364 -1.32088047 -1.56100263 -1.88176449 -1.06180698 -2.66733757  2.98096451]
graphs/new/nodes_9/depth_3//562.gml,0.8489799390623508,[-2.92152551  1.2558056 ],0.9148889382273426,[ 0.17454416 -3.57793807  0.3421327   1.3051188 ],0.9148889382273426,[ 0.17454416 -3.57793807  0.3421327   1.3051188   0.          0.        ],0.9148889382273426,[ 0.17454416 -3.57793807  0.3421327   1.3051188   0.          0.          0.          0.        ],0.9148889382273426,[ 0.17454416 -3.57793807  0.3421327   1.3051188   0.          0.          0.          0.          0.          0.        ],0.9148889382273426,[ 0.17454416 -3.57793807  0.3421327   1.3051188   0.          0.          0.          0.          0.          0.          0.          0.        ],0.9148889382273426,[ 0.17454416 -3.57793807  0.3421327   1.3051188   0.          0.          0.          0.          0.          0.          0.          0.          0.          0.        ],0.925092248002788,[ 1.40971097 -1.89126107  0.16094867 -2.85371831 -3.20691651  2.30859892  1.34391534  1.78969522  1.71632202  1.23125783  0.58049992 -2.88687203 -1.70946187 -0.21630243  1.69670319  1.31812252],0.9653703952738188,[ 1.54929141  1.40215961 -0.18608687  1.67745615 -1.22444224 -1.07093079 -0.05915386  2.29692463 -1.64123703  1.68332652 -1.80815142  1.87854115 -0.32464331  0.25776615 -1.51529867 -0.02774179 -2.00129141  1.71079878],0.9653703952738188,[ 1.54929141  1.40215961 -0.18608687  1.67745615 -1.22444224 -1.07093079 -0.05915386  2.29692463 -1.64123703  1.68332652 -1.80815142  1.87854115 -0.32464331  0.25776615 -1.51529867 -0.02774179 -2.00129141  1.71079878  0.          0.        ],0.9653703952738188,[ 1.54929141  1.40215961 -0.18608687  1.67745615 -1.22444224 -1.07093079 -0.05915386  2.29692463 -1.64123703  1.68332652 -1.80815142  1.87854115 -0.32464331  0.25776615 -1.51529867 -0.02774179 -2.00129141  1.71079878  0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//563.gml,0.8420026046350066,[ 0.21740448 -0.3080853 ],0.8420026046350066,[ 0.21740448 -0.3080853   0.          0.        ],0.9031728228801266,[ 0.23432418 -0.11684108 -0.50782826  1.78046111 -2.60337871  1.43657311],0.9087953082108152,[ 0.27731297  0.35227156 -0.0848944  -0.75430388 -1.9776613  -1.51704888 -2.32467623 -1.68696032],0.948196497052926,[ 0.18064207 -0.13740987 -1.14112298 -1.59832112 -2.4049195  -1.24099728 -1.68949614  1.61656832  1.36508118  1.81637386],0.948196497052926,[ 0.18064207 -0.13740987 -1.14112298 -1.59832112 -2.4049195  -1.24099728 -1.68949614  1.61656832  1.36508118  1.81637386  0.          0.        ],0.948196497052926,[ 0.18064207 -0.13740987 -1.14112298 -1.59832112 -2.4049195  -1.24099728 -1.68949614  1.61656832  1.36508118  1.81637386  0.          0.          0.          0.        ],0.948196497052926,[ 0.18064207 -0.13740987 -1.14112298 -1.59832112 -2.4049195  -1.24099728 -1.68949614  1.61656832  1.36508118  1.81637386  0.          0.          0.          0.          0.          0.        ],0.9835479861738672,[-2.97703799 -0.11411306  2.69750222 -1.83763875  1.38291524  3.15522494 -0.89757143 -1.59089059 -0.42615028  0.98984607 -3.05621833  4.49375992  2.60658624  2.60985807 -3.09411445 -0.84004873  0.56792352 -1.6489609 ],0.9835479861738672,[-2.97703799 -0.11411306  2.69750222 -1.83763875  1.38291524  3.15522494 -0.89757143 -1.59089059 -0.42615028  0.98984607 -3.05621833  4.49375992  2.60658624  2.60985807 -3.09411445 -0.84004873  0.56792352 -1.6489609   0.          0.        ],0.9835479861738672,[-2.97703799 -0.11411306  2.69750222 -1.83763875  1.38291524  3.15522494 -0.89757143 -1.59089059 -0.42615028  0.98984607 -3.05621833  4.49375992  2.60658624  2.60985807 -3.09411445 -0.84004873  0.56792352 -1.6489609   0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//564.gml,0.7669885055475438,[ 1.84834958 -2.22055472],0.7841473302305639,[ 1.30887876 -2.3842822   2.78124903 -2.88067988],0.7841473302305639,[ 1.30887876 -2.3842822   2.78124903 -2.88067988  0.          0.        ],0.8874900080637156,[ 1.7141697   3.00572193 -1.92766963 -0.68590947  0.04163861  2.49161179  0.57219608 -1.7615972 ],0.8874900080637156,[ 1.7141697   3.00572193 -1.92766963 -0.68590947  0.04163861  2.49161179  0.57219608 -1.7615972   0.          0.        ],0.8874900080637156,[ 1.7141697   3.00572193 -1.92766963 -0.68590947  0.04163861  2.49161179  0.57219608 -1.7615972   0.          0.          0.          0.        ],0.8874900080637156,[ 1.7141697   3.00572193 -1.92766963 -0.68590947  0.04163861  2.49161179  0.57219608 -1.7615972   0.          0.          0.          0.          0.          0.        ],0.9270700684154916,[ 2.99629035  2.41150787  2.94267259 -2.12683338  2.85066767 -1.69074181  2.02641689 -3.03295036  0.48579598 -1.52483329  0.10786106 -1.63529628 -2.20394607  1.02859434 -1.63664581  0.71858883],0.949498778358205,[ 1.60998217 -0.17252345 -1.47240232  1.03744146  0.29517889 -0.12226618 -0.40510825  0.30489306 -3.54561006  2.49749125  1.55255638 -3.17093404  1.63554312  0.96606518 -0.86700555  3.18363272  0.41595549 -1.40273361],0.949498778358205,[ 1.60998217 -0.17252345 -1.47240232  1.03744146  0.29517889 -0.12226618 -0.40510825  0.30489306 -3.54561006  2.49749125  1.55255638 -3.17093404  1.63554312  0.96606518 -0.86700555  3.18363272  0.41595549 -1.40273361  0.          0.        ],0.949498778358205,[ 1.60998217 -0.17252345 -1.47240232  1.03744146  0.29517889 -0.12226618 -0.40510825  0.30489306 -3.54561006  2.49749125  1.55255638 -3.17093404  1.63554312  0.96606518 -0.86700555  3.18363272  0.41595549 -1.40273361  0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//565.gml,0.7473677779302468,[-1.35661218  2.68968575],0.8404416679424492,[-2.94562928 -0.28572109  1.53655387 -1.53902327],0.8404416679424492,[-2.94562928 -0.28572109  1.53655387 -1.53902327  0.          0.        ],0.8404416679424492,[-2.94562928 -0.28572109  1.53655387 -1.53902327  0.          0.          0.          0.        ],0.8404416679424492,[-2.94562928 -0.28572109  1.53655387 -1.53902327  0.          0.          0.          0.          0.          0.        ],0.8972559922175346,[ 0.20014321  0.71603888  3.09619314  2.16871068 -1.21768563  0.53884515  2.40418419  1.55250135 -2.41025887 -0.49272465  0.64290133 -2.95829064],0.8972559922175346,[ 0.20014321  0.71603888  3.09619314  2.16871068 -1.21768563  0.53884515  2.40418419  1.55250135 -2.41025887 -0.49272465  0.64290133 -2.95829064  0.          0.        ],0.9398376729630022,[-2.73525342  1.57557016  2.53354618  0.09937764 -2.74666978  1.20213917 -2.82241624  2.30033919 -1.38640168  1.54895372  1.3532622  -2.50103679 -0.60837524 -0.5888759   3.1713283   0.7218451 ],0.9398376729630022,[-2.73525342  1.57557016  2.53354618  0.09937764 -2.74666978  1.20213917 -2.82241624  2.30033919 -1.38640168  1.54895372  1.3532622  -2.50103679 -0.60837524 -0.5888759   3.1713283   0.7218451   0.          0.        ],0.9398376729630022,[-2.73525342  1.57557016  2.53354618  0.09937764 -2.74666978  1.20213917 -2.82241624  2.30033919 -1.38640168  1.54895372  1.3532622  -2.50103679 -0.60837524 -0.5888759   3.1713283   0.7218451   0.          0.          0.          0.        ],0.9398376729630022,[-2.73525342  1.57557016  2.53354618  0.09937764 -2.74666978  1.20213917 -2.82241624  2.30033919 -1.38640168  1.54895372  1.3532622  -2.50103679 -0.60837524 -0.5888759   3.1713283   0.7218451   0.          0.          0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//566.gml,0.800317035287941,[-2.91797857  1.24902372],0.8196972360940908,[-0.19402318  1.83161577 -1.11938661  1.36805201],0.8444295869695891,[-0.15964729  1.96345713 -1.85066525 -2.23092084  0.07519446  4.08463472],0.8691340719941894,[-1.22491437 -0.07056519  2.55072685  4.17047217  0.10789524 -0.74614848  2.03201656  1.32234049],0.8691340719941894,[-1.22491437 -0.07056519  2.55072685  4.17047217  0.10789524 -0.74614848  2.03201656  1.32234049  0.          0.        ],0.9201724428682958,[ 1.29371073  3.0379824   0.20312678  0.45809883 -1.80391703 -1.9852458  -1.29120531  1.61562537 -1.76803845  0.84694511 -0.43352034 -1.35252277],0.9201724428682958,[ 1.29371073  3.0379824   0.20312678  0.45809883 -1.80391703 -1.9852458  -1.29120531  1.61562537 -1.76803845  0.84694511 -0.43352034 -1.35252277  0.          0.        ],0.9201724428682958,[ 1.29371073  3.0379824   0.20312678  0.45809883 -1.80391703 -1.9852458  -1.29120531  1.61562537 -1.76803845  0.84694511 -0.43352034 -1.35252277  0.          0.          0.          0.        ],0.9403187245516264,[-1.65676177  0.18066444  1.38893172 -3.63523549  1.89246098 -1.53957879  1.15396041  0.10004199 -1.47720601 -3.21716878 -1.4668536   0.99660495  2.76388962  0.30776751 -1.70140894 -3.1249706  -1.81096751 -2.97837539],0.9403187245516264,[-1.65676177  0.18066444  1.38893172 -3.63523549  1.89246098 -1.53957879  1.15396041  0.10004199 -1.47720601 -3.21716878 -1.4668536   0.99660495  2.76388962  0.30776751 -1.70140894 -3.1249706  -1.81096751 -2.97837539  0.          0.        ],0.9403187245516264,[-1.65676177  0.18066444  1.38893172 -3.63523549  1.89246098 -1.53957879  1.15396041  0.10004199 -1.47720601 -3.21716878 -1.4668536   0.99660495  2.76388962  0.30776751 -1.70140894 -3.1249706  -1.81096751 -2.97837539  0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//567.gml,0.7566951718370477,[-1.35355879 -1.16167583],0.8224235938793312,[ 2.9500965   1.84194595 -1.11699534  1.69535797],0.8609025711072154,[ 2.88036944 -2.03493726 -1.34874946 -0.09445015  1.41367242 -2.34979155],0.8650508295955696,[ 1.78347622 -2.09697581  2.96330179 -1.8191956  -1.26941723 -0.27844937 -1.83177317 -1.9379067 ],0.8910960284147056,[ 0.16393294 -2.14402578  1.72518496 -2.91872199  0.58115726 -3.10747938  0.75134574  0.17051356 -2.61472528  2.93214357],0.8910960284147056,[ 0.16393294 -2.14402578  1.72518496 -2.91872199  0.58115726 -3.10747938  0.75134574  0.17051356 -2.61472528  2.93214357  0.          0.        ],0.9190057966706268,[-3.00775018 -0.47334218  2.09473162  0.01470496  1.30381575  1.23694114  0.38094567 -1.02287284 -2.33785209 -3.13887588  3.91148788 -3.15847146  1.51990118 -0.78446923],0.9190057966706268,[-3.00775018 -0.47334218  2.09473162  0.01470496  1.30381575  1.23694114  0.38094567 -1.02287284 -2.33785209 -3.13887588  3.91148788 -3.15847146  1.51990118 -0.78446923  0.          0.        ],0.9190057966706268,[-3.00775018 -0.47334218  2.09473162  0.01470496  1.30381575  1.23694114  0.38094567 -1.02287284 -2.33785209 -3.13887588  3.91148788 -3.15847146  1.51990118 -0.78446923  0.          0.          0.          0.        ],0.9190057966706268,[-3.00775018 -0.47334218  2.09473162  0.01470496  1.30381575  1.23694114  0.38094567 -1.02287284 -2.33785209 -3.13887588  3.91148788 -3.15847146  1.51990118 -0.78446923  0.          0.          0.          0.          0.          0.        ],0.9190057966706268,[-3.00775018 -0.47334218  2.09473162  0.01470496  1.30381575  1.23694114  0.38094567 -1.02287284 -2.33785209 -3.13887588  3.91148788 -3.15847146  1.51990118 -0.78446923  0.          0.          0.          0.          0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//568.gml,0.6933361988654996,[ 1.34468669 -1.07501954],0.8006517867385915,[ 4.66359658  1.82042694 -1.75755117  3.45629045],0.8496202063371215,[ 1.60429227 -0.16932851 -1.37332496  1.40081934 -0.53642426 -1.29471595],0.8644373017312634,[ 0.23049825 -2.55762229  2.80478773 -3.23649453  1.29085154  1.58029573  2.0972992   0.6126855 ],0.8644373017312634,[ 0.23049825 -2.55762229  2.80478773 -3.23649453  1.29085154  1.58029573  2.0972992   0.6126855   0.          0.        ],0.8644373017312634,[ 0.23049825 -2.55762229  2.80478773 -3.23649453  1.29085154  1.58029573  2.0972992   0.6126855   0.          0.          0.          0.        ],0.8644373017312634,[ 0.23049825 -2.55762229  2.80478773 -3.23649453  1.29085154  1.58029573  2.0972992   0.6126855   0.          0.          0.          0.          0.          0.        ],0.8644373017312634,[ 0.23049825 -2.55762229  2.80478773 -3.23649453  1.29085154  1.58029573  2.0972992   0.6126855   0.          0.          0.          0.          0.          0.          0.          0.        ],0.9628817479935072,[ 2.91014245 -3.06398018 -2.75105658  1.12266752  0.31587242 -2.49185501 -3.20746501 -1.08333848 -0.39400691  3.28663649  1.77804941 -1.5909013  -1.73793249 -3.32621213  0.77759908  1.28787261  0.35787942 -0.15136236],0.9649624775196516,[-0.1261935   2.09891769 -1.68793866  0.74623783  0.01794078  0.88919392  1.43801942  2.00773516 -3.42301089  0.34800881  1.46673537  0.01470564 -1.78914484  1.82602868 -2.5997622  -0.04218265  2.23659012  0.13715901 -1.719741   -1.59696748],0.9649624775196516,[-0.1261935   2.09891769 -1.68793866  0.74623783  0.01794078  0.88919392  1.43801942  2.00773516 -3.42301089  0.34800881  1.46673537  0.01470564 -1.78914484  1.82602868 -2.5997622  -0.04218265  2.23659012  0.13715901 -1.719741   -1.59696748  0.          0.        ]
graphs/new/nodes_9/depth_3//569.gml,0.7182738394747434,[-1.3016064  1.095628 ],0.8580597585942678,[-3.33166159 -2.9562652  -2.61842063  1.3444693 ],0.8580597585942678,[-3.33166159 -2.9562652  -2.61842063  1.3444693   0.          0.        ],0.8611395683117056,[-0.27905695 -2.00304509 -1.35246121  1.52863203 -1.71836724  2.34829145  1.31866709 -1.52749631],0.8611395683117056,[-0.27905695 -2.00304509 -1.35246121  1.52863203 -1.71836724  2.34829145  1.31866709 -1.52749631  0.          0.        ],0.8611395683117056,[-0.27905695 -2.00304509 -1.35246121  1.52863203 -1.71836724  2.34829145  1.31866709 -1.52749631  0.          0.          0.          0.        ],0.8611395683117056,[-0.27905695 -2.00304509 -1.35246121  1.52863203 -1.71836724  2.34829145  1.31866709 -1.52749631  0.          0.          0.          0.          0.          0.        ],0.8611395683117056,[-0.27905695 -2.00304509 -1.35246121  1.52863203 -1.71836724  2.34829145  1.31866709 -1.52749631  0.          0.          0.          0.          0.          0.          0.          0.        ],0.9415354781646392,[-1.83726859 -1.54659451 -1.11459515 -2.55708538  3.04433852 -2.85531543 -2.83744125  2.93761384 -0.82690731 -1.56033242  3.6865583   0.35293763 -0.34409213  1.81999282  0.38380885  0.00936648 -0.78944706  1.72798013],0.9415354781646392,[-1.83726859 -1.54659451 -1.11459515 -2.55708538  3.04433852 -2.85531543 -2.83744125  2.93761384 -0.82690731 -1.56033242  3.6865583   0.35293763 -0.34409213  1.81999282  0.38380885  0.00936648 -0.78944706  1.72798013  0.          0.        ],0.9415354781646392,[-1.83726859 -1.54659451 -1.11459515 -2.55708538  3.04433852 -2.85531543 -2.83744125  2.93761384 -0.82690731 -1.56033242  3.6865583   0.35293763 -0.34409213  1.81999282  0.38380885  0.00936648 -0.78944706  1.72798013  0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//570.gml,0.8811441079160155,[ 0.18163076 -0.27023916],0.8811441079160155,[ 0.18163076 -0.27023916  0.          0.        ],0.8811441079160155,[ 0.18163076 -0.27023916  0.          0.          0.          0.        ],0.8811441079160155,[ 0.18163076 -0.27023916  0.          0.          0.          0.          0.          0.        ],0.8991922861744852,[-1.79668398 -2.78294039 -3.10648874  2.59769773  2.0008902  -0.24908053 -1.17433662  0.77651777  3.12956953  0.93218444],0.9196945244631156,[-1.0924236  -1.55348554  2.81403517  1.07123249 -0.0806716   2.7394265   1.7722439  -3.35072583  1.38533461  2.81498927  1.0632259   1.71545258],0.9196945244631156,[-1.0924236  -1.55348554  2.81403517  1.07123249 -0.0806716   2.7394265   1.7722439  -3.35072583  1.38533461  2.81498927  1.0632259   1.71545258  0.          0.        ],0.9196945244631156,[-1.0924236  -1.55348554  2.81403517  1.07123249 -0.0806716   2.7394265   1.7722439  -3.35072583  1.38533461  2.81498927  1.0632259   1.71545258  0.          0.          0.          0.        ],0.9471317854859682,[-1.28467727 -0.01800065 -1.67240222  1.96255588 -0.03995859 -0.84197402 -2.66822141 -0.99229708  1.53388085  0.9044751   3.12328073  1.46062459 -1.64820339  1.58433946  2.37429489 -0.79130249 -1.56225563 -3.88124569],0.9471317854859682,[-1.28467727 -0.01800065 -1.67240222  1.96255588 -0.03995859 -0.84197402 -2.66822141 -0.99229708  1.53388085  0.9044751   3.12328073  1.46062459 -1.64820339  1.58433946  2.37429489 -0.79130249 -1.56225563 -3.88124569  0.          0.        ],0.9666296721454072,[-3.04022137 -1.97733821 -2.84345949 -1.01529225  3.10825534  0.67439579 -0.85661775  1.56717838 -1.04449022  0.02400452  2.28462286 -0.17377753 -2.47747965  2.9603914   3.03693995  0.3185895   1.46822793  0.74748237  1.56154895 -1.86355886 -1.55807251 -2.30560801]
graphs/new/nodes_9/depth_3//571.gml,0.8127011195597089,[-0.20494555  1.86254386],0.8537004873495599,[ 0.25593568  2.0547051  -0.06180316 -0.82931239],0.8576362359121907,[-1.23624594 -3.0662124  -1.69373825  1.34343843  2.56602813 -2.91302904],0.8576362359121907,[-1.23624594 -3.0662124  -1.69373825  1.34343843  2.56602813 -2.91302904  0.          0.        ],0.884446464068745,[-2.95943068  2.6560573  -0.95070791  2.99098174 -0.07126447 -2.96220868  2.46205401  1.61868585 -1.0947067   2.80667734],0.884446464068745,[-2.95943068  2.6560573  -0.95070791  2.99098174 -0.07126447 -2.96220868  2.46205401  1.61868585 -1.0947067   2.80667734  0.          0.        ],0.9061184922791446,[ 1.65038057 -0.42612436 -1.41497694 -1.93261627 -1.06454967 -1.45755698 -1.38752417 -0.01987277 -0.40539129  1.26048738  1.84678048 -2.69903153 -0.0563376   2.53321411],0.9061184922791446,[ 1.65038057 -0.42612436 -1.41497694 -1.93261627 -1.06454967 -1.45755698 -1.38752417 -0.01987277 -0.40539129  1.26048738  1.84678048 -2.69903153 -0.0563376   2.53321411  0.          0.        ],0.9061184922791446,[ 1.65038057 -0.42612436 -1.41497694 -1.93261627 -1.06454967 -1.45755698 -1.38752417 -0.01987277 -0.40539129  1.26048738  1.84678048 -2.69903153 -0.0563376   2.53321411  0.          0.          0.          0.        ],0.9769901900352757,[-1.61618823  0.47097204 -1.69551619  1.98485091 -0.29988094 -3.72074823  1.55289393 -1.51716439 -1.49478928 -2.07884219  2.79823883  1.94635086 -0.34563091 -2.19979951  0.03675658  0.79172363  0.45317575 -0.18342001 -2.73290072  1.48766776],0.9769901900352757,[-1.61618823  0.47097204 -1.69551619  1.98485091 -0.29988094 -3.72074823  1.55289393 -1.51716439 -1.49478928 -2.07884219  2.79823883  1.94635086 -0.34563091 -2.19979951  0.03675658  0.79172363  0.45317575 -0.18342001 -2.73290072  1.48766776  0.          0.        ]
graphs/new/nodes_9/depth_3//572.gml,0.7395103140131163,[1.82963714 2.56765951],0.8133702594687068,[ 0.18817896 -0.28822245  1.28236601 -1.5091359 ],0.8462994813195104,[-3.31041384 -1.39350648  0.47876578  1.35564426 -1.47040294 -3.15977015],0.8462994813195104,[-3.31041384 -1.39350648  0.47876578  1.35564426 -1.47040294 -3.15977015  0.          0.        ],0.8736932661038305,[-0.16398165  2.00838009 -1.89881979  2.56737079  1.60615874  1.86035882 -1.61899119 -2.56541823 -2.50275037  1.52408207],0.9137952143720824,[-3.38412410e+00 -1.89360993e-01 -7.87626238e-01  1.68694972e-03  8.61290435e-01  2.56494973e+00  4.46260798e-02 -1.84275877e+00 -4.57714102e-01  1.03467749e+00 -3.08365073e+00 -7.39069439e-01],0.9137952143720824,[-3.38412410e+00 -1.89360993e-01 -7.87626238e-01  1.68694972e-03  8.61290435e-01  2.56494973e+00  4.46260798e-02 -1.84275877e+00 -4.57714102e-01  1.03467749e+00 -3.08365073e+00 -7.39069439e-01  0.00000000e+00  0.00000000e+00],0.9137952143720824,[-3.38412410e+00 -1.89360993e-01 -7.87626238e-01  1.68694972e-03  8.61290435e-01  2.56494973e+00  4.46260798e-02 -1.84275877e+00 -4.57714102e-01  1.03467749e+00 -3.08365073e+00 -7.39069439e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00],0.9137952143720824,[-3.38412410e+00 -1.89360993e-01 -7.87626238e-01  1.68694972e-03  8.61290435e-01  2.56494973e+00  4.46260798e-02 -1.84275877e+00 -4.57714102e-01  1.03467749e+00 -3.08365073e+00 -7.39069439e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00],0.9137952143720824,[-3.38412410e+00 -1.89360993e-01 -7.87626238e-01  1.68694972e-03  8.61290435e-01  2.56494973e+00  4.46260798e-02 -1.84275877e+00 -4.57714102e-01  1.03467749e+00 -3.08365073e+00 -7.39069439e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00],0.9137952143720824,[-3.38412410e+00 -1.89360993e-01 -7.87626238e-01  1.68694972e-03  8.61290435e-01  2.56494973e+00  4.46260798e-02 -1.84275877e+00 -4.57714102e-01  1.03467749e+00 -3.08365073e+00 -7.39069439e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00]
