path,r_1,r_1_angles,r_2,r_2_angles,r_2_nfev,r_3,r_3_angles,r_3_nfev,r_4,r_4_angles,r_4_nfev,r_5,r_5_angles,r_5_nfev,r_6,r_6_angles,r_6_nfev
graphs/new/nodes_10/depth_3//832.gml,0.7849215783926512,[-0.55657895 -0.22952395 -1.10562334 -0.3219876   0.46510037 -2.1483028   1.73368864  1.73577894 -0.20719296  0.30708168  2.03102317 -3.04295246 -1.06921581  2.25879482 -2.10311133 -2.10898093],0.792633246176865,[-0.77840556 -1.98646398 -1.68987996  1.66751782  0.14845874  1.88560724 -1.81297823  3.18616637 -0.35883118 -0.93348849  3.61514274 -0.10136865 -3.66351276  2.1255341   2.73809935  0.23928927],1802,0.8507947424369875,[-1.73869536 -0.78880621 -1.55191831  2.63548831 -2.305158    0.67576141  2.9802778   1.46421053  2.83911437  0.02403386  0.38685149  1.76102347  1.64734548 -2.3770623  -2.58372418 -1.68467631],1785,0.9581367518414848,[-0.1761265   1.63189294 -2.76484718  2.21225869 -3.21914735 -2.87319991  3.37438291  1.38429556 -0.21344138  1.942256   -3.4101192   0.248338    2.80098485 -2.93222049 -0.38057217  0.14318059],3043,0.9581367518414848,[-0.1761265   1.63189294 -2.76484718  2.21225869 -3.21914735 -2.87319991  3.37438291  1.38429556 -0.21344138  1.942256   -3.4101192   0.248338    2.80098485 -2.93222049 -0.38057217  0.14318059],1020,0.9581367518414848,[-0.1761265   1.63189294 -2.76484718  2.21225869 -3.21914735 -2.87319991  3.37438291  1.38429556 -0.21344138  1.942256   -3.4101192   0.248338    2.80098485 -2.93222049 -0.38057217  0.14318059],1479
graphs/new/nodes_10/depth_3//833.gml,0.9418840126305909,[ 3.02072538 -1.10038242  1.62612917 -1.65437018  1.15203167  2.97134708 -1.46605953  3.03643595  1.6794808  -2.39960992  0.17453827  2.73358682  1.51934995  0.04122569  1.97952906  1.43829376],0.9418840126305909,[ 3.02072538 -1.10038242  1.62612917 -1.65437018  1.15203167  2.97134708 -1.46605953  3.03643595  1.6794808  -2.39960992  0.17453827  2.73358682  1.51934995  0.04122569  1.97952906  1.43829376],850,0.9418840126305909,[ 3.02072538 -1.10038242  1.62612917 -1.65437018  1.15203167  2.97134708 -1.46605953  3.03643595  1.6794808  -2.39960992  0.17453827  2.73358682  1.51934995  0.04122569  1.97952906  1.43829376],1037,0.9418840126305909,[ 3.02072538 -1.10038242  1.62612917 -1.65437018  1.15203167  2.97134708 -1.46605953  3.03643595  1.6794808  -2.39960992  0.17453827  2.73358682  1.51934995  0.04122569  1.97952906  1.43829376],3468,0.9445406942800536,[-1.60652295 -1.25639264 -1.34091163 -1.67233413 -0.39102865  0.39944703  2.88288999  1.93942982 -1.83290386  1.65342516  2.85005151  1.68685539  0.09747888 -0.15921839 -1.46279233  1.79777575],3553,0.9445406942800536,[-1.60652295 -1.25639264 -1.34091163 -1.67233413 -0.39102865  0.39944703  2.88288999  1.93942982 -1.83290386  1.65342516  2.85005151  1.68685539  0.09747888 -0.15921839 -1.46279233  1.79777575],1309
graphs/new/nodes_10/depth_3//834.gml,0.7897187452071254,[-0.38298176  3.08976811  0.97561315  2.12805765 -1.15830352 -2.38101782 -2.51140981  2.13703856 -2.71428144  0.24922784 -0.46153982  1.39028318 -1.54129085 -1.67053666 -0.94422237  0.69353022],0.9032141971107746,[ 1.68454762  2.64462608  0.37963975  1.55568821 -0.46381327 -0.50547059 -2.72273843 -1.68182056  0.12178985  0.06102012  1.22023811 -1.94109718 -1.68773255 -1.75611397 -1.11348017  1.37447015],2312,0.9032141971107746,[ 1.68454762  2.64462608  0.37963975  1.55568821 -0.46381327 -0.50547059 -2.72273843 -1.68182056  0.12178985  0.06102012  1.22023811 -1.94109718 -1.68773255 -1.75611397 -1.11348017  1.37447015],3676,0.9032141971107746,[ 1.68454762  2.64462608  0.37963975  1.55568821 -0.46381327 -0.50547059 -2.72273843 -1.68182056  0.12178985  0.06102012  1.22023811 -1.94109718 -1.68773255 -1.75611397 -1.11348017  1.37447015],5270,0.9032141971107746,[ 1.68454762  2.64462608  0.37963975  1.55568821 -0.46381327 -0.50547059 -2.72273843 -1.68182056  0.12178985  0.06102012  1.22023811 -1.94109718 -1.68773255 -1.75611397 -1.11348017  1.37447015],1292,0.9032141971107746,[ 1.68454762  2.64462608  0.37963975  1.55568821 -0.46381327 -0.50547059 -2.72273843 -1.68182056  0.12178985  0.06102012  1.22023811 -1.94109718 -1.68773255 -1.75611397 -1.11348017  1.37447015],1139
graphs/new/nodes_10/depth_3//835.gml,0.9435269258537518,[ 1.59120196 -1.95241169 -1.69865477  0.37778787  2.75415778 -0.54128375  1.52150919  1.45342956  0.17308343  2.97446055 -0.08139676  2.63827537  1.80363769  0.78316713 -1.55651965 -0.79762969],0.9435269258537518,[ 1.59120196 -1.95241169 -1.69865477  0.37778787  2.75415778 -0.54128375  1.52150919  1.45342956  0.17308343  2.97446055 -0.08139676  2.63827537  1.80363769  0.78316713 -1.55651965 -0.79762969],1666,0.9435269258537518,[ 1.59120196 -1.95241169 -1.69865477  0.37778787  2.75415778 -0.54128375  1.52150919  1.45342956  0.17308343  2.97446055 -0.08139676  2.63827537  1.80363769  0.78316713 -1.55651965 -0.79762969],3383,0.9696507155820204,[-1.43744854  0.55481909  3.15457905 -0.59207197 -1.84914694 -1.43605743  0.42051778 -2.68998716 -0.04464284 -0.82181375  0.3604726  -1.76544402 -2.69420448 -0.90606411  3.11237465  3.89585528],2970,0.9696507155820204,[-1.43744854  0.55481909  3.15457905 -0.59207197 -1.84914694 -1.43605743  0.42051778 -2.68998716 -0.04464284 -0.82181375  0.3604726  -1.76544402 -2.69420448 -0.90606411  3.11237465  3.89585528],1122,0.9763144887858216,[-1.13117608  1.57688172 -1.90516156  2.72437164 -2.8307309   0.56637761  3.10027838 -0.92449526  0.49298433  2.13984199 -0.02991966  0.79076941  1.02312103  3.09148204  2.63756428  1.44536198],2856
graphs/new/nodes_10/depth_3//836.gml,0.9439184829217734,[ 3.02184371 -2.67259787 -1.81290513  0.18088197  2.68306803  1.14453837  0.01940525 -1.10589254 -0.77536399 -0.24192852 -1.15814557 -1.50294206  1.53137858  1.32558755  3.50826843 -3.28009066],0.9439184829217734,[ 3.02184371 -2.67259787 -1.81290513  0.18088197  2.68306803  1.14453837  0.01940525 -1.10589254 -0.77536399 -0.24192852 -1.15814557 -1.50294206  1.53137858  1.32558755  3.50826843 -3.28009066],4420,0.9439184829217734,[ 3.02184371 -2.67259787 -1.81290513  0.18088197  2.68306803  1.14453837  0.01940525 -1.10589254 -0.77536399 -0.24192852 -1.15814557 -1.50294206  1.53137858  1.32558755  3.50826843 -3.28009066],1105,0.9439184829217734,[ 3.02184371 -2.67259787 -1.81290513  0.18088197  2.68306803  1.14453837  0.01940525 -1.10589254 -0.77536399 -0.24192852 -1.15814557 -1.50294206  1.53137858  1.32558755  3.50826843 -3.28009066],2788,0.9439184829217734,[ 3.02184371 -2.67259787 -1.81290513  0.18088197  2.68306803  1.14453837  0.01940525 -1.10589254 -0.77536399 -0.24192852 -1.15814557 -1.50294206  1.53137858  1.32558755  3.50826843 -3.28009066],3281,0.9439184829217734,[ 3.02184371 -2.67259787 -1.81290513  0.18088197  2.68306803  1.14453837  0.01940525 -1.10589254 -0.77536399 -0.24192852 -1.15814557 -1.50294206  1.53137858  1.32558755  3.50826843 -3.28009066],1547
graphs/new/nodes_10/depth_3//837.gml,0.7754968418103481,[ 0.37903556 -2.64290826  2.03325497 -2.22053526  1.93477132  0.40400922 -2.33667651  2.83640805 -2.16368397 -2.44199692  2.18525707  2.44049562  1.82553938 -0.43538631 -0.7714207   2.01961869],0.9699308943438004,[-0.158546   -3.03732724  0.31122635  1.22211939  1.04020819 -1.56090083  3.88915175  1.2362674   0.09678069 -2.56261206  1.54895511 -1.95310236 -1.48801545  1.25366837 -1.25952469 -1.72434032],3667,0.9699308943438004,[-0.158546   -3.03732724  0.31122635  1.22211939  1.04020819 -1.56090083  3.88915175  1.2362674   0.09678069 -2.56261206  1.54895511 -1.95310236 -1.48801545  1.25366837 -1.25952469 -1.72434032],3077,0.9699308943438004,[-0.158546   -3.03732724  0.31122635  1.22211939  1.04020819 -1.56090083  3.88915175  1.2362674   0.09678069 -2.56261206  1.54895511 -1.95310236 -1.48801545  1.25366837 -1.25952469 -1.72434032],4199,0.9699308943438004,[-0.158546   -3.03732724  0.31122635  1.22211939  1.04020819 -1.56090083  3.88915175  1.2362674   0.09678069 -2.56261206  1.54895511 -1.95310236 -1.48801545  1.25366837 -1.25952469 -1.72434032],918,0.9700984513071985,[ 1.94700738e+00 -1.48293415e-03 -2.74350680e-01 -3.51427200e+00  1.68824705e+00 -1.45145205e-01  1.46170623e+00  2.92420967e-01  1.27236426e+00 -4.38169481e+00 -2.37810598e+00  3.12824523e+00 -1.00060712e+00  1.86943313e+00 -3.06869622e-01  1.73311580e+00],4024
graphs/new/nodes_10/depth_3//838.gml,0.9199261861783538,[-0.63620473 -0.01382005 -2.40126515 -0.20583863 -2.84972502  1.52012473  0.63079205 -1.58201999 -1.35828889 -1.83843056  2.06692778 -0.01595098 -1.89255193 -2.44723176  0.20885453  2.86672137],0.9199261861783538,[-0.63620473 -0.01382005 -2.40126515 -0.20583863 -2.84972502  1.52012473  0.63079205 -1.58201999 -1.35828889 -1.83843056  2.06692778 -0.01595098 -1.89255193 -2.44723176  0.20885453  2.86672137],1360,0.9568001250187076,[ 2.95132651  4.27476572  0.06034151 -0.66169372  2.89593841  2.32989981  0.15690839 -2.96212655  3.05862773 -0.6448932  -1.64599441 -1.5273673  -1.9683725  -1.34917435 -0.39149315  0.14582241],3162,0.9568001250187076,[ 2.95132651  4.27476572  0.06034151 -0.66169372  2.89593841  2.32989981  0.15690839 -2.96212655  3.05862773 -0.6448932  -1.64599441 -1.5273673  -1.9683725  -1.34917435 -0.39149315  0.14582241],1989,0.9568001250187076,[ 2.95132651  4.27476572  0.06034151 -0.66169372  2.89593841  2.32989981  0.15690839 -2.96212655  3.05862773 -0.6448932  -1.64599441 -1.5273673  -1.9683725  -1.34917435 -0.39149315  0.14582241],1819,0.9568001250187076,[ 2.95132651  4.27476572  0.06034151 -0.66169372  2.89593841  2.32989981  0.15690839 -2.96212655  3.05862773 -0.6448932  -1.64599441 -1.5273673  -1.9683725  -1.34917435 -0.39149315  0.14582241],1360
graphs/new/nodes_10/depth_3//839.gml,0.9480984852093374,[-0.27244088  3.10789588  1.77724125 -0.22273727 -1.32606597 -3.23819347  1.15747678  1.62618523 -1.52821564  3.57218796  2.8813778   0.31695514 -0.41785005 -0.50074182  0.04627768  0.69667842],0.9771342338393764,[-0.18482813 -3.05753031  3.47338585 -1.99287776  0.24241073 -3.51902968 -1.17896402 -1.59086141 -1.66404142  2.83829689  0.32927987  1.31418913 -2.76888417 -0.1773078   0.4074124  -3.24734729],2176,0.9771342338393764,[-0.18482813 -3.05753031  3.47338585 -1.99287776  0.24241073 -3.51902968 -1.17896402 -1.59086141 -1.66404142  2.83829689  0.32927987  1.31418913 -2.76888417 -0.1773078   0.4074124  -3.24734729],1771,0.9771342338393764,[-0.18482813 -3.05753031  3.47338585 -1.99287776  0.24241073 -3.51902968 -1.17896402 -1.59086141 -1.66404142  2.83829689  0.32927987  1.31418913 -2.76888417 -0.1773078   0.4074124  -3.24734729],1377,0.9771342338393764,[-0.18482813 -3.05753031  3.47338585 -1.99287776  0.24241073 -3.51902968 -1.17896402 -1.59086141 -1.66404142  2.83829689  0.32927987  1.31418913 -2.76888417 -0.1773078   0.4074124  -3.24734729],2550,0.9771342338393764,[-0.18482813 -3.05753031  3.47338585 -1.99287776  0.24241073 -3.51902968 -1.17896402 -1.59086141 -1.66404142  2.83829689  0.32927987  1.31418913 -2.76888417 -0.1773078   0.4074124  -3.24734729],629
graphs/new/nodes_10/depth_3//840.gml,0.7183263211363188,[ 0.36515129  0.16559847  1.07988505 -1.91160513 -2.24791788 -1.68061286  1.91457301 -2.13206817 -1.78597861 -1.38956253 -2.61812361 -0.28571601 -0.16122789 -2.69821537 -2.3850951  -0.96967877],0.7183263211363188,[ 0.36515129  0.16559847  1.07988505 -1.91160513 -2.24791788 -1.68061286  1.91457301 -2.13206817 -1.78597861 -1.38956253 -2.61812361 -0.28571601 -0.16122789 -2.69821537 -2.3850951  -0.96967877],1156,0.7183263211363188,[ 0.36515129  0.16559847  1.07988505 -1.91160513 -2.24791788 -1.68061286  1.91457301 -2.13206817 -1.78597861 -1.38956253 -2.61812361 -0.28571601 -0.16122789 -2.69821537 -2.3850951  -0.96967877],799,0.7183263211363188,[ 0.36515129  0.16559847  1.07988505 -1.91160513 -2.24791788 -1.68061286  1.91457301 -2.13206817 -1.78597861 -1.38956253 -2.61812361 -0.28571601 -0.16122789 -2.69821537 -2.3850951  -0.96967877],1037,0.7183263211363188,[ 0.36515129  0.16559847  1.07988505 -1.91160513 -2.24791788 -1.68061286  1.91457301 -2.13206817 -1.78597861 -1.38956253 -2.61812361 -0.28571601 -0.16122789 -2.69821537 -2.3850951  -0.96967877],714,0.928402467046439,[ 0.13041695  1.0872744   3.46552686 -4.0759051   3.075733   -1.10240571 -4.24265429 -4.01510971  3.12348953  3.99221999 -1.5325923  -2.55049036 -0.05395829  0.78867809  2.59745119  3.25423575],3395
graphs/new/nodes_10/depth_3//841.gml,0.7892646590365954,[ 0.76012065  2.36337258  2.47922944 -1.1462274   0.79114993 -0.12496663 -3.04827931  3.22847198  2.11323578  1.3629987  -1.69843579  1.73585145  2.46304628 -3.25112075 -2.70280156 -1.38369781],0.9000662951703499,[-0.60011854 -3.14447064 -2.40353897  2.73114543  1.85879184  0.98980436  0.28833487  0.09010802  2.90005081 -1.32432684  1.62619378 -0.26118487  1.50087218 -1.31685308  0.43393728  3.08695936],2652,0.9000662951703499,[-0.60011854 -3.14447064 -2.40353897  2.73114543  1.85879184  0.98980436  0.28833487  0.09010802  2.90005081 -1.32432684  1.62619378 -0.26118487  1.50087218 -1.31685308  0.43393728  3.08695936],1003,0.9437859687656778,[-2.99175319 -1.69472593  1.20778575 -1.14962087  3.11725688  2.74783607  1.62127603  0.33235016 -3.38640162 -1.28311123 -1.65927828 -1.58445369  1.29094045  2.51369876  0.03488587 -0.7459586 ],2125,0.9437859687656778,[-2.99175319 -1.69472593  1.20778575 -1.14962087  3.11725688  2.74783607  1.62127603  0.33235016 -3.38640162 -1.28311123 -1.65927828 -1.58445369  1.29094045  2.51369876  0.03488587 -0.7459586 ],1513,0.9534662260616591,[-0.15875521  2.53565101  0.0700716   2.84735609 -0.2482404  -2.94855973  3.3804982  -1.90182434 -2.44077486 -1.58145338 -0.41540502 -0.24296612 -2.80341979  1.37330845  0.36906835 -3.26643793],4573
graphs/new/nodes_10/depth_3//842.gml,0.7219564193699254,[ 2.13778011 -0.77083245  2.03010228 -0.38948134 -1.11826993 -2.1325474  -1.71905283 -0.65293321  0.78654842 -0.89525228  2.34797891 -0.1509656  -2.77649332  2.73561561 -2.62493744 -1.39583142],0.9301945335699564,[ 1.54761491 -2.74527003  1.78233649 -0.08156943 -0.46772598 -1.98639419 -3.07824595 -2.26264141 -2.63988621  3.11570746 -0.82252416  3.41880034  2.79541372  0.17652356 -1.39905936 -1.55492099],1862,0.9301945335699564,[ 1.54761491 -2.74527003  1.78233649 -0.08156943 -0.46772598 -1.98639419 -3.07824595 -2.26264141 -2.63988621  3.11570746 -0.82252416  3.41880034  2.79541372  0.17652356 -1.39905936 -1.55492099],2822,0.9301945335699564,[ 1.54761491 -2.74527003  1.78233649 -0.08156943 -0.46772598 -1.98639419 -3.07824595 -2.26264141 -2.63988621  3.11570746 -0.82252416  3.41880034  2.79541372  0.17652356 -1.39905936 -1.55492099],4029,0.9301945335699564,[ 1.54761491 -2.74527003  1.78233649 -0.08156943 -0.46772598 -1.98639419 -3.07824595 -2.26264141 -2.63988621  3.11570746 -0.82252416  3.41880034  2.79541372  0.17652356 -1.39905936 -1.55492099],986,0.9301945335699564,[ 1.54761491 -2.74527003  1.78233649 -0.08156943 -0.46772598 -1.98639419 -3.07824595 -2.26264141 -2.63988621  3.11570746 -0.82252416  3.41880034  2.79541372  0.17652356 -1.39905936 -1.55492099],2839
graphs/new/nodes_10/depth_3//843.gml,0.865639585865302,[-1.9632754   2.36845655  1.56236854  2.43904922 -0.71943617  0.87543923 -1.52163655  0.40637348  0.96844541 -1.54574383  0.41745572  0.54509581  1.63159565  2.33647157 -1.60905217 -0.62749956],0.9229197906803472,[ 3.01217258 -2.65383529  1.30023682  0.05875357 -3.29199156 -1.6132085   1.67279881  2.56205148  0.06650669  2.66038287  1.77952671  1.53700105 -2.19586962  1.75792116  0.44598324  1.4626597 ],2553,0.9229197906803472,[ 3.01217258 -2.65383529  1.30023682  0.05875357 -3.29199156 -1.6132085   1.67279881  2.56205148  0.06650669  2.66038287  1.77952671  1.53700105 -2.19586962  1.75792116  0.44598324  1.4626597 ],867,0.9229197906803472,[ 3.01217258 -2.65383529  1.30023682  0.05875357 -3.29199156 -1.6132085   1.67279881  2.56205148  0.06650669  2.66038287  1.77952671  1.53700105 -2.19586962  1.75792116  0.44598324  1.4626597 ],2516,0.9422717911139764,[-3.00721006 -2.09765097  1.34341349 -0.13758672 -3.12361089 -2.98241294 -1.11640593 -2.00061412 -2.79658746 -0.99361621  3.084686   -0.96188632  1.30823094  3.16145672 -0.88697741  2.95376918],3247,0.9422717911139764,[-3.00721006 -2.09765097  1.34341349 -0.13758672 -3.12361089 -2.98241294 -1.11640593 -2.00061412 -2.79658746 -0.99361621  3.084686   -0.96188632  1.30823094  3.16145672 -0.88697741  2.95376918],3264
graphs/new/nodes_10/depth_3//844.gml,0.774195807679878,[ 2.91696729 -2.61024526  0.21837777  2.04278038 -1.02384421 -2.43330396  2.09400457  0.25518607 -2.85906712  2.69352575 -0.67991928  1.69795181  1.89299337  0.92796459 -1.04635507 -2.15113659],0.8944631643968857,[ 1.67256918  0.1196595  -2.46943377  0.78657052  0.22586992 -3.15097597  1.33824139  0.77612818  0.13138281 -0.00972374 -2.65459617  1.21075494  3.58072286 -3.17859164 -0.76122042 -0.24703868],2635,0.9179906673441393,[-1.76799527  2.96873151  2.03851705  0.37125994 -1.61621743  3.85360501  0.48083883  2.43390525 -0.01189172  0.69103578  3.43810376 -2.30725037 -1.55372727  2.36720007 -1.9775735   0.1799778 ],2363,0.92436781116806,[-0.14420949  0.17304252  1.72134747 -0.62817878  3.30519343 -2.99286569 -0.26501296  1.14884257 -2.88296764  1.75379151 -1.98023522  1.94985542 -1.85971174  1.42061651  1.9949105   2.95449594],2584,0.92436781116806,[-0.14420949  0.17304252  1.72134747 -0.62817878  3.30519343 -2.99286569 -0.26501296  1.14884257 -2.88296764  1.75379151 -1.98023522  1.94985542 -1.85971174  1.42061651  1.9949105   2.95449594],1207,0.92436781116806,[-0.14420949  0.17304252  1.72134747 -0.62817878  3.30519343 -2.99286569 -0.26501296  1.14884257 -2.88296764  1.75379151 -1.98023522  1.94985542 -1.85971174  1.42061651  1.9949105   2.95449594],816
graphs/new/nodes_10/depth_3//845.gml,0.8146252995282742,[-2.84890365 -0.2696012   1.35288223  2.33897526  2.34252911 -1.46372778 -1.80169165 -2.22937798  1.34022719  0.94487221  3.18953291  0.76606256  0.50803711  1.86275487 -2.89688409  1.78799473],0.8146252995282742,[-2.84890365 -0.2696012   1.35288223  2.33897526  2.34252911 -1.46372778 -1.80169165 -2.22937798  1.34022719  0.94487221  3.18953291  0.76606256  0.50803711  1.86275487 -2.89688409  1.78799473],1292,0.9078025546371696,[ 1.69166394  2.04280654 -0.06822225 -2.28647208  2.90653325 -0.52612979  0.05421188 -0.86474817  1.92304306 -0.10089273  4.13731407 -1.65119181 -1.5005831   1.91269429 -0.33510565  3.3437531 ],3361,0.9078025546371696,[ 1.69166394  2.04280654 -0.06822225 -2.28647208  2.90653325 -0.52612979  0.05421188 -0.86474817  1.92304306 -0.10089273  4.13731407 -1.65119181 -1.5005831   1.91269429 -0.33510565  3.3437531 ],1666,0.9131980606494434,[-1.69325229 -2.56631948  1.44265283 -0.82870987 -4.62711629 -2.71719098 -1.61490044 -0.60610209  0.1587611  -2.94723121  1.46788593  4.06026083  2.02497144  0.58175439 -0.05059609 -0.78898931],3451,0.9131980606494434,[-1.69325229 -2.56631948  1.44265283 -0.82870987 -4.62711629 -2.71719098 -1.61490044 -0.60610209  0.1587611  -2.94723121  1.46788593  4.06026083  2.02497144  0.58175439 -0.05059609 -0.78898931],1887
graphs/new/nodes_10/depth_3//846.gml,0.9744903395870798,[-3.04605524 -0.44980774 -2.87166745 -1.00811065 -0.81041569  1.56678652 -2.37177209  0.60422162  0.32605572  4.46746339 -2.7421749  -2.49328371  3.11591326 -0.78785841 -3.74713315  1.64968615],0.9744903395870798,[-3.04605524 -0.44980774 -2.87166745 -1.00811065 -0.81041569  1.56678652 -2.37177209  0.60422162  0.32605572  4.46746339 -2.7421749  -2.49328371  3.11591326 -0.78785841 -3.74713315  1.64968615],1601,0.9744903395870798,[-3.04605524 -0.44980774 -2.87166745 -1.00811065 -0.81041569  1.56678652 -2.37177209  0.60422162  0.32605572  4.46746339 -2.7421749  -2.49328371  3.11591326 -0.78785841 -3.74713315  1.64968615],3893,0.9744903395870798,[-3.04605524 -0.44980774 -2.87166745 -1.00811065 -0.81041569  1.56678652 -2.37177209  0.60422162  0.32605572  4.46746339 -2.7421749  -2.49328371  3.11591326 -0.78785841 -3.74713315  1.64968615],3310,0.9744903395870798,[-3.04605524 -0.44980774 -2.87166745 -1.00811065 -0.81041569  1.56678652 -2.37177209  0.60422162  0.32605572  4.46746339 -2.7421749  -2.49328371  3.11591326 -0.78785841 -3.74713315  1.64968615],799,0.9744903395870798,[-3.04605524 -0.44980774 -2.87166745 -1.00811065 -0.81041569  1.56678652 -2.37177209  0.60422162  0.32605572  4.46746339 -2.7421749  -2.49328371  3.11591326 -0.78785841 -3.74713315  1.64968615],867
graphs/new/nodes_10/depth_3//847.gml,0.7137216377792163,[-2.33077071  0.68016895  1.55110759  2.54166603 -2.35635317 -2.51897897  1.46119683  1.21115346 -0.83842291 -1.28300686  0.36192473  2.8340489  -0.42444077  1.60003445  1.98427857  3.21993357],0.7468644439283464,[ 3.32104405  2.35425487  1.66098405 -1.02033571  3.13816159 -0.40313425 -1.37278912  1.90848524 -0.39452628 -0.95406496 -3.06778187 -1.20967895  1.31326484 -0.77941253  1.36297679  1.985832  ],3667,0.9020599713792672,[-1.63786314 -0.1228125   2.88508657 -0.4040272  -3.12159827  2.00698371  2.0885141   1.44622522  2.64913937  2.68255088 -3.05232636 -2.20105076 -0.479639   -2.14542542  0.06138938 -0.75577775],3298,0.9020599713792672,[-1.63786314 -0.1228125   2.88508657 -0.4040272  -3.12159827  2.00698371  2.0885141   1.44622522  2.64913937  2.68255088 -3.05232636 -2.20105076 -0.479639   -2.14542542  0.06138938 -0.75577775],1054,0.9020599713792672,[-1.63786314 -0.1228125   2.88508657 -0.4040272  -3.12159827  2.00698371  2.0885141   1.44622522  2.64913937  2.68255088 -3.05232636 -2.20105076 -0.479639   -2.14542542  0.06138938 -0.75577775],1632,0.9020599713792672,[-1.63786314 -0.1228125   2.88508657 -0.4040272  -3.12159827  2.00698371  2.0885141   1.44622522  2.64913937  2.68255088 -3.05232636 -2.20105076 -0.479639   -2.14542542  0.06138938 -0.75577775],1768
graphs/new/nodes_10/depth_3//848.gml,0.8991969835410168,[-1.58156428 -0.90615083  2.48489846 -3.13589786  2.4117032  -1.67845598 -0.3687588  -1.22725996  2.81011283  2.57639521  1.70459679 -0.1577416   0.03459716 -2.97733045  1.45493044  2.41670456],0.8991969835410168,[-1.58156428 -0.90615083  2.48489846 -3.13589786  2.4117032  -1.67845598 -0.3687588  -1.22725996  2.81011283  2.57639521  1.70459679 -0.1577416   0.03459716 -2.97733045  1.45493044  2.41670456],1887,0.8991969835410168,[-1.58156428 -0.90615083  2.48489846 -3.13589786  2.4117032  -1.67845598 -0.3687588  -1.22725996  2.81011283  2.57639521  1.70459679 -0.1577416   0.03459716 -2.97733045  1.45493044  2.41670456],1105,0.8991969835410168,[-1.58156428 -0.90615083  2.48489846 -3.13589786  2.4117032  -1.67845598 -0.3687588  -1.22725996  2.81011283  2.57639521  1.70459679 -0.1577416   0.03459716 -2.97733045  1.45493044  2.41670456],3910,0.8991969835410168,[-1.58156428 -0.90615083  2.48489846 -3.13589786  2.4117032  -1.67845598 -0.3687588  -1.22725996  2.81011283  2.57639521  1.70459679 -0.1577416   0.03459716 -2.97733045  1.45493044  2.41670456],1530,0.9057506740678376,[ 1.68965442 -3.32512333 -3.35705005 -2.7653181  -0.12255286 -0.56962735  1.58031876  2.0504935  -1.6343739   3.47346605 -1.88995667 -2.21415336 -3.1007363  -0.70500171  0.58479287 -0.11843482],1462
graphs/new/nodes_10/depth_3//849.gml,0.7354496844290155,[-3.02742921  0.51217854 -1.67217888  0.84219938 -0.75392102  2.11612999 -1.12039408  2.94890305  0.70557758  2.11213115  0.93266484  0.41926636  2.34224466  2.5273993  -1.81956394  1.79395195],0.9332494875708364,[-3.0272625   2.6482207   1.66396641  1.64467426 -1.37376674  2.33411333  1.39138792  1.59870333  1.71855715 -0.92648748 -0.41843072  0.2506778  -0.43557234 -0.5761937   0.04539986 -0.78941156],2142,0.9332494875708364,[-3.0272625   2.6482207   1.66396641  1.64467426 -1.37376674  2.33411333  1.39138792  1.59870333  1.71855715 -0.92648748 -0.41843072  0.2506778  -0.43557234 -0.5761937   0.04539986 -0.78941156],1462,0.9332494875708364,[-3.0272625   2.6482207   1.66396641  1.64467426 -1.37376674  2.33411333  1.39138792  1.59870333  1.71855715 -0.92648748 -0.41843072  0.2506778  -0.43557234 -0.5761937   0.04539986 -0.78941156],1258,0.9332494875708364,[-3.0272625   2.6482207   1.66396641  1.64467426 -1.37376674  2.33411333  1.39138792  1.59870333  1.71855715 -0.92648748 -0.41843072  0.2506778  -0.43557234 -0.5761937   0.04539986 -0.78941156],1173,0.9332494875708364,[-3.0272625   2.6482207   1.66396641  1.64467426 -1.37376674  2.33411333  1.39138792  1.59870333  1.71855715 -0.92648748 -0.41843072  0.2506778  -0.43557234 -0.5761937   0.04539986 -0.78941156],2391
graphs/new/nodes_10/depth_3//850.gml,0.9611589743964084,[-0.11225168  0.4908269  -1.29904137  1.59809591  1.7403876   0.00947869 -0.66874964 -1.18630659 -3.39174641  3.46242215 -3.43054447 -1.30417817 -2.4396424   3.1182563  -1.0478679   1.72487991],0.9611589743964084,[-0.11225168  0.4908269  -1.29904137  1.59809591  1.7403876   0.00947869 -0.66874964 -1.18630659 -3.39174641  3.46242215 -3.43054447 -1.30417817 -2.4396424   3.1182563  -1.0478679   1.72487991],2176,0.9611589743964084,[-0.11225168  0.4908269  -1.29904137  1.59809591  1.7403876   0.00947869 -0.66874964 -1.18630659 -3.39174641  3.46242215 -3.43054447 -1.30417817 -2.4396424   3.1182563  -1.0478679   1.72487991],663,0.9611589743964084,[-0.11225168  0.4908269  -1.29904137  1.59809591  1.7403876   0.00947869 -0.66874964 -1.18630659 -3.39174641  3.46242215 -3.43054447 -1.30417817 -2.4396424   3.1182563  -1.0478679   1.72487991],1122,0.9611589743964084,[-0.11225168  0.4908269  -1.29904137  1.59809591  1.7403876   0.00947869 -0.66874964 -1.18630659 -3.39174641  3.46242215 -3.43054447 -1.30417817 -2.4396424   3.1182563  -1.0478679   1.72487991],3293,0.9611589743964084,[-0.11225168  0.4908269  -1.29904137  1.59809591  1.7403876   0.00947869 -0.66874964 -1.18630659 -3.39174641  3.46242215 -3.43054447 -1.30417817 -2.4396424   3.1182563  -1.0478679   1.72487991],986
