path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev,p_3,p_3_angles,p_3_nfev,p_4,p_4_angles,p_4_nfev,p_5,p_5_angles,p_5_nfev
graphs/new/nodes_12/depth_6//61.gml,0.7194376508164618,[ 0.35815339 -0.39269909],27,0.8026335004816533,[ 0.26640713 -0.52721043  0.48307526 -0.2990556 ],85,0.8619354407647225,[ 0.24314207 -0.58319943  0.417188   -0.44131474  0.48332771 -0.25369033],161,0.9030978174996136,[ 0.21841611 -0.60897464  0.39358629 -0.51068813  0.42699053 -0.39750262  0.46922351 -0.22000112],243,0.9338607233203996,[ 0.20266712 -0.61760246  0.37066062 -0.52621062  0.4003399  -0.45551604  0.42073057 -0.3536225   0.47279397 -0.18590993],352
graphs/new/nodes_12/depth_6//62.gml,0.735550003488515,[ 0.3946724  -0.39269906],24,0.8284090591845726,[ 0.32596641 -0.47097265  0.5277773  -0.26587566],90,0.8791000130365124,[ 0.27330136 -0.53446074  0.49229903 -0.34725417  0.50947058 -0.20316038],182,0.91107784178139,[ 0.24740898 -0.56554162  0.45142242 -0.40440864  0.49630732 -0.27361367  0.53309155 -0.16020658],243,0.9305407394288016,[ 0.21030253 -0.59344466  0.41333928 -0.44886351  0.45771177 -0.34163035  0.51470767 -0.23760301  0.53028816 -0.1343513 ],330
graphs/new/nodes_12/depth_6//63.gml,0.8276009569680244,[ 0.33874534 -0.37066428],30,0.9009999819119056,[ 0.27973189 -0.48798176  0.51432915 -0.24994581],100,0.942677732950947,[ 0.24832804 -0.52984219  0.45835184 -0.34384839  0.51190575 -0.18227914],189,0.9646538166527612,[ 0.21724231 -0.55734517  0.4238909  -0.39711488  0.47877965 -0.26472464  0.53377397 -0.13859674],261,0.9785883577639755,[ 0.19740845 -0.57598315  0.38907244 -0.42639754  0.44468414 -0.31946507  0.49959535 -0.21617982  0.52970569 -0.11459247],396
graphs/new/nodes_12/depth_6//64.gml,0.7713905977252281,[ 0.3611767  -0.37130268],27,0.840820672070237,[ 0.26861077 -0.4725998   0.50122448 -0.24986726],80,0.892342478306982,[ 0.27457902 -0.52800712  0.45331388 -0.32220138  0.47914475 -0.20037602],147,0.9229860219206636,[ 0.2295005  -0.55099056  0.43785796 -0.41630797  0.45692793 -0.28241973  0.49842643 -0.17170575],270,0.9398587999234926,[ 0.2037603  -0.57352028  0.39195719 -0.42550048  0.44183637 -0.35798103  0.47677906 -0.24400651  0.51118726 -0.13357955],319
graphs/new/nodes_12/depth_6//65.gml,0.8026496407969911,[ 0.38021994 -0.39269914],27,0.8879481153783119,[ 0.30455234 -0.53705118  0.5521554  -0.28441235],95,0.9365329528688136,[ 0.26992673 -0.59417344  0.49889038 -0.42705127  0.56403045 -0.22073529],203,0.9598771956694896,[ 0.23109477 -0.60505351  0.4562463  -0.48060618  0.52868104 -0.346356    0.59085183 -0.16370635],288,0.9752320349474272,[ 0.21683684 -0.61915077  0.42660892 -0.49771338  0.4950097  -0.40524882  0.56709059 -0.28249742  0.62365535 -0.13258388],440
graphs/new/nodes_12/depth_6//66.gml,0.7948115670241672,[ 0.3758448  -0.39269908],27,0.877348772893663,[ 0.29447048 -0.48791818  0.50642225 -0.25910582],95,0.9190764072833264,[ 0.26354283 -0.5394239   0.47067851 -0.34086212  0.51759453 -0.18112059],196,0.9484770234225256,[ 0.23866811 -0.55997236  0.4454169  -0.40883311  0.49549722 -0.26454095  0.53600056 -0.15696299],288,0.9646209671058771,[ 0.20134582 -0.5842967   0.40429499 -0.43455349  0.46228629 -0.33037304  0.51252428 -0.23005295  0.52913966 -0.12541418],385
graphs/new/nodes_12/depth_6//67.gml,0.7194376508164543,[ 0.35815341 -0.39269909],27,0.810536328509709,[ 0.27464743 -0.5310196   0.48201462 -0.30710327],90,0.8683595206892668,[ 0.24081861 -0.58865345  0.41819089 -0.44296444  0.47374268 -0.24858284],161,0.9054300654609928,[ 0.21318681 -0.61313596  0.38980319 -0.51176336  0.43118231 -0.37761321  0.47441086 -0.20110168],252,0.9302189251248613,[ 0.19394082 -0.61809474  0.36345087 -0.52397463  0.3976722  -0.43700404  0.43514225 -0.32103714  0.48872656 -0.16161631],352
graphs/new/nodes_12/depth_6//68.gml,0.8026496407969979,[ 0.38021994 -0.3926991 ],27,0.8768296623610993,[ 0.2940556  -0.51597981  0.54544975 -0.26185546],90,0.9272907846369262,[ 0.29474573 -0.55291843  0.53122341 -0.38319177  0.61666712 -0.21630967],203,0.9590518991911996,[ 0.24732707 -0.57674764  0.49622616 -0.44782993  0.57448173 -0.34739502  0.59518503 -0.196095  ],297,0.9776155910452647,[ 0.21913443 -0.60302151  0.4397227  -0.45931489  0.52142728 -0.38593674  0.56003288 -0.30690794  0.58637335 -0.1548747 ],374
graphs/new/nodes_12/depth_6//69.gml,0.7331890976638674,[ 0.38093446 -0.39269907],27,0.8045271792908025,[ 0.28345371 -0.51593814  0.52188941 -0.27370171],80,0.852828353149908,[ 0.26564836 -0.57813766  0.45375514 -0.38512635  0.50298704 -0.2216295 ],161,0.8893014425072154,[ 0.24051997 -0.60772938  0.43066209 -0.48665048  0.45534117 -0.34701086  0.49794464 -0.20559163],252,0.9192965751753585,[ 0.23018469 -0.61975782  0.41006084 -0.51057731  0.43552474 -0.44490536  0.45980454 -0.33347723  0.50267707 -0.18996236],363
graphs/new/nodes_12/depth_6//70.gml,0.7311601007775029,[ 0.37540936 -0.39269907],27,0.8131952365943252,[ 0.28555634 -0.52430742  0.52166361 -0.2876168 ],85,0.8694397439250028,[ 0.27240548 -0.58412199  0.48678428 -0.42968825  0.56664714 -0.23511701],175,0.9091209622977124,[ 0.24308166 -0.58838454  0.45016046 -0.48555494  0.51296539 -0.37893729  0.55815833 -0.20906598],306,0.9411010655921926,[ 0.22915041 -0.62120334  0.43459226 -0.50629302  0.48304367 -0.43445023  0.52603168 -0.34809428  0.57181561 -0.18663933],385
